"Iter.","Eval.","Best","Time m:s"
0,10,5.73702548825605479e-02,0.38625552877783775
1,20,5.73469202444186268e-02,0.7335161883383989
2,30,5.73360500766572773e-02,1.0350981783121824
3,40,5.73360500766572773e-02,1.326149887405336
20,181,5.68005853396301788e-02,6.025879357941449
40,335,5.66268640027717818e-02,11.849260261282325
60,489,5.64121519878787933e-02,17.235969663597643
80,651,5.59792230512452457e-02,22.75930537749082
100,796,5.54132333941477206e-02,28.28723313100636
120,951,5.35712799033164558e-02,33.695123847573996
140,1074,4.87352997015277067e-02,39.219398581422865
160,1203,4.75415587890695296e-02,44.80326872225851
180,1346,4.74273268736582557e-02,50.19353972282261
200,1507,4.73561546663120378e-02,55.560202250257134
220,1680,4.72582236962785854e-02,61.11742417793721
240,1834,4.70735519571883615e-02,66.60423554759473
260,1993,4.61959182746409722e-02,72.00005876552314
280,2172,4.54677631704170776e-02,77.33672281727195
300,2350,4.54050100144929095e-02,82.87325300183147
320,2521,4.53666913910547587e-02,88.28837228100747
340,2665,4.53553777335117397e-02,93.67920131143183
360,2817,4.53071075206708321e-02,98.56128859613091
380,2963,4.51978008763690778e-02,102.81718095578253
400,3117,4.51606523376700333e-02,106.86071350518614
420,3249,4.51452122600026207e-02,110.71807855274528
440,3368,4.51415619020480441e-02,114.72925148624927
460,3521,4.51261333165101086e-02,119.3339509209618
480,3644,4.51117555351342875e-02,123.47883615922183
500,3758,4.51062240429193420e-02,127.90970961097628
520,3901,4.51003989155325039e-02,132.53296084981412
540,4024,4.51000517526189970e-02,137.37580578774214
560,4129,4.50997213549063566e-02,141.79103835951537
580,4255,4.50995650349053645e-02,146.8366877520457
600,4385,4.50995287116404478e-02,151.80510557163507
620,4518,4.50993582318793829e-02,156.6772842174396
640,4649,4.50992400664429610e-02,161.4503159020096
660,4793,4.50988942370882870e-02,166.55016899574548
680,4947,4.50953376986436144e-02,171.42695443239063
700,5124,4.50929144913925772e-02,176.50966793764383
720,5283,4.50912406701853563e-02,181.61775701399893
740,5438,4.50898171882949811e-02,186.29284589830786
760,5579,4.50886782613840048e-02,191.0656305346638
780,5714,4.50869734466194383e-02,195.85021562036127
800,5861,4.50857438917042219e-02,200.4528047144413
820,6013,4.50845131949651548e-02,205.4156702188775
840,6165,4.50837864600196134e-02,210.32675591204315
860,6329,4.50826186538871923e-02,215.5134010044858
880,6476,4.50815886620889172e-02,220.44543684832752
900,6626,4.50806549624223202e-02,225.20218546502292
920,6796,4.50798791108232497e-02,230.0677298353985
940,6945,4.50792651262459446e-02,235.36531969252974
960,7079,4.50788739898621282e-02,240.96606980077922
980,7210,4.50788325908620321e-02,246.4137043133378
1000,7376,4.50787698749460092e-02,251.85621616337448
1020,7504,4.50787129451560020e-02,257.419450010173
1040,7663,4.50786952038420771e-02,262.96636037062854
1060,7858,4.50786204386379591e-02,268.8114810567349
1080,8020,4.50786204386379591e-02,274.4024829277769
1100,8188,4.50786204386379591e-02,279.7947799703106
1120,8383,4.50786164728971261e-02,285.45492652244866
1140,8564,4.50786164728971261e-02,291.08888114150614
1160,8763,4.50786164728971261e-02,296.7303794045001
1180,8963,4.50786164728971261e-02,302.3019177345559
1200,9163,4.50786164728971261e-02,307.9106154292822
1220,9363,4.50786164728971261e-02,313.58009431604296
1240,9563,4.50786164728971261e-02,319.3176636910066
1260,9763,4.50786164728971261e-02,324.9261382846162
1280,9963,4.50786164728971261e-02,330.5550129637122
1300,10163,4.50786164728971261e-02,336.6787701547146
1305,10203,4.50786164728971261e-02,337.86003967840225
