"Iter.","Eval.","Best","Time m:s"
0,10,2.66149436901867986e+00,0.335561728104949
1,19,2.65309104500918203e+00,0.615988090634346
2,29,2.18161203610478038e+00,0.889256551861763
3,38,2.10625093716305711e+00,1.1816792273893952
20,149,4.60253285985001495e-02,5.696602858603001
40,302,4.54873422367087082e-02,11.26415248773992
60,459,4.52022279628762902e-02,16.973234531469643
80,647,4.49551244463929633e-02,22.667262655682862
100,816,4.49049890271488172e-02,28.330795262940228
120,955,4.48720571401918442e-02,33.682417766191065
140,1095,4.48683097918555485e-02,38.94673567265272
160,1228,4.48665569635392156e-02,44.35318284947425
180,1358,4.48649104909562488e-02,49.56585148349404
200,1483,4.48634440906636386e-02,55.0273586018011
220,1630,4.48482205898169881e-02,60.37701356969774
240,1810,4.45965827557552041e-02,65.85853315144777
260,1936,4.43529204581134470e-02,71.17971356585622
280,2075,4.38876799265105408e-02,76.59573252499104
300,2216,4.25655975444163767e-02,82.27179247140884
320,2357,4.20904590950228197e-02,87.72168067283928
340,2496,4.17798940518002287e-02,93.08782692812383
360,2642,3.98230768639806290e-02,98.3604337265715
380,2797,3.92823374493562333e-02,103.59982949960977
400,2947,3.90360447677697425e-02,109.08404658455402
420,3112,3.84224218215863111e-02,114.58787561953068
440,3289,3.68802551769523493e-02,120.28589052334428
460,3475,3.61868434339957523e-02,125.71789004374295
480,3652,3.42836987065088181e-02,130.9951002188027
500,3822,2.15890640888665858e-02,136.39976233709604
520,4017,1.65005305470330328e-02,142.02393240109086
540,4216,1.38782423915606700e-02,147.65326292160898
560,4416,1.13745743905714781e-02,153.23806650284678
580,4616,9.80515904786894051e-03,158.86514278315008
600,4816,9.32753649408007632e-03,164.54212942626327
620,5016,9.16826606971306302e-03,170.48300397582352
640,5216,9.01707927317177936e-03,176.37158250901848
660,5416,8.50743723871423725e-03,182.0945657985285
680,5616,7.99174324768141438e-03,187.91964652203023
700,5816,7.78784846566872666e-03,193.8098586546257
720,6016,7.68597585268484922e-03,199.28114701993763
740,6216,7.56640872393260066e-03,204.8931267913431
760,6416,7.49926055926838139e-03,210.5614803507924
780,6616,7.44489070277996792e-03,216.26894718501717
800,6816,7.40969335835468031e-03,221.87755563296378
820,7016,7.38698381574762024e-03,227.5325400941074
840,7216,7.36769006159677855e-03,233.53848048951477
860,7416,7.35903866526751819e-03,239.0106122624129
880,7616,7.34827229051306097e-03,244.88373058941215
900,7816,7.33779160836732416e-03,250.5024234969169
920,8016,7.33178880800580690e-03,256.1262284256518
940,8216,7.32758857494496350e-03,261.453490935266
960,8416,7.32511314346325978e-03,266.94470085483044
980,8616,7.32336888206660402e-03,272.6208275118843
1000,8816,7.32183316473463113e-03,278.0790269393474
1020,9016,7.32052891476719404e-03,283.67535214312375
1040,9182,7.31998582310493598e-03,288.9825412565842
1060,9331,7.31993719335560615e-03,294.5381901282817
1080,9483,7.31991852035863370e-03,300.03017994295806
1100,9664,7.31991461513840924e-03,305.71621750388294
1120,9847,7.31990397100434117e-03,311.4840971948579
1140,10036,7.31990397100434117e-03,317.5152906673029
1160,10230,7.31990397100434117e-03,323.4721149839461
1180,10426,7.31990397100434117e-03,329.2398533700034
1200,10619,7.31990397100434117e-03,334.9604217307642
1220,10819,7.31990397100434117e-03,340.9536830140278
1240,11019,7.31990397100434117e-03,346.8437585774809
1260,11219,7.31990397100434117e-03,352.6882490348071
1280,11419,7.31990397100434117e-03,358.3190478887409
1300,11619,7.31990397100434117e-03,363.89009049069136
1308,11689,7.31990397100434117e-03,365.8759906096384
