"Iter.","Eval.","Best","Time m:s"
0,10,6.75548030808998945e-02,0.3234774258453399
1,19,5.13065028642854110e-02,0.647362575866282
2,29,5.13065028642854110e-02,0.9074710130225867
3,39,4.54325856135667228e-02,1.183147215982899
20,207,3.80324252140555388e-02,5.580870382022113
40,394,3.70257202515534151e-02,10.512961447006091
60,568,3.64254307990314816e-02,15.695985913975164
80,742,3.49381059363918223e-02,20.877409039996564
100,933,3.41230326939309728e-02,25.936482839053497
120,1104,3.21587877753342632e-02,30.783122388878837
140,1266,3.18292518431909852e-02,35.5555399148725
160,1436,3.15788498844630297e-02,40.581008553970605
180,1609,3.09529371743458501e-02,45.4969794889912
200,1796,2.97389904004817587e-02,50.30017540091649
220,1995,2.92462989875602215e-02,55.398125909036025
240,2195,2.85407715686143634e-02,60.393730313982815
260,2395,2.82659895839263153e-02,65.29060848196968
280,2595,2.77601443415616510e-02,70.39055189699866
300,2777,2.58910779956463000e-02,75.34963989700191
320,2925,2.44336312956026924e-02,80.12518517300487
340,3070,2.27317477135208848e-02,84.88799034594558
360,3211,1.68774373554833705e-02,89.58456570794806
380,3396,1.16730023336480051e-02,94.57245134701952
400,3594,8.97840231645249259e-03,99.38894966687076
420,3790,8.24103719474071281e-03,104.17945936392061
440,3990,7.75993308254848465e-03,109.33760885801166
460,4190,7.66937734038721213e-03,114.3745578378439
480,4390,7.61576065426027102e-03,119.50967244501226
500,4590,7.32975854524427727e-03,124.58130672690459
520,4790,6.43528483351378435e-03,129.82337490702048
540,4990,5.30470835620697623e-03,135.3654877138324
560,5190,4.63448281828901781e-03,140.91961235296912
580,5390,4.49451148762407011e-03,145.89582262397744
600,5590,4.43744153034354542e-03,151.04865382402204
620,5790,4.40210543409790597e-03,156.29277893085964
640,5990,4.39812165814375180e-03,161.6768354519736
660,6190,4.39757298400208271e-03,166.9757720248308
680,6390,4.39748962824333851e-03,172.5735624099616
700,6590,4.39748643569367031e-03,178.24547970993444
720,6790,4.39748607173414286e-03,183.77355186198838
740,6990,4.39748590477305901e-03,189.0258002318442
760,7190,4.39748586076865126e-03,194.35151861794293
780,7390,4.39748586076865126e-03,199.6049563048873
800,7590,4.39748586076865126e-03,204.8331281959545
820,7790,4.39748586076865126e-03,209.75315921986476
840,7990,4.39748578377941162e-03,214.70117349992506
860,8190,4.39748578377941162e-03,219.85241409391165
880,8390,4.39748578377941162e-03,224.70966105698608
900,8590,4.39748578377941162e-03,229.81534096901305
920,8790,4.39748578377941162e-03,234.94226607494056
940,8990,4.39748578377941162e-03,239.86850500991568
960,9190,4.39748578377941162e-03,244.59175206394866
980,9390,4.39748563932485653e-03,249.41542430990376
1000,9590,4.39748563932485653e-03,254.30441333190538
1020,9790,4.39748563932485653e-03,259.24019716796465
1040,9990,4.39748563932485653e-03,264.5710048908368
1060,10190,4.39748563932485653e-03,269.8245303828735
1080,10390,4.39748563932485653e-03,275.0548738378566
1100,10590,4.39748563932485653e-03,280.1540990599897
1120,10790,4.39748563932485653e-03,285.39453067304567
1140,10990,4.39748563932485653e-03,290.4291441189125
1160,11190,4.39748563932485653e-03,295.8134138449095
1163,11210,4.39748563932485653e-03,296.3849043790251
