"Iter.","Eval.","Best","Time m:s"
0,10,1.71949770296767568e+00,0.2212615180760622
1,20,1.71947618797704438e+00,0.3755333125591278
2,30,1.71946914092197578e+00,0.5500049907714128
3,40,1.71937245654379622e+00,0.7130048498511314
20,198,1.71272741752005531e+00,3.418468227609992
40,375,1.46109840192263429e+00,6.4107467997819185
60,487,9.29445188615182660e-01,9.34219640865922
80,630,9.29445188615182660e-01,12.436804011464119
100,765,9.23673698587830994e-01,15.389202797785401
120,898,9.23673698587830994e-01,18.440906167030334
140,1031,9.23673698587830994e-01,21.472875265404582
160,1163,8.96427649726390330e-01,24.61317220516503
180,1283,8.74466559565412083e-01,27.60175894573331
200,1411,8.71044625076863310e-01,30.6412590239197
220,1549,8.59321773503652242e-01,33.63783133774996
240,1662,8.32006000901580056e-01,36.77330484241247
260,1779,8.19471591054190429e-01,40.08362012915313
280,1901,7.92428420364677311e-01,43.476198218762875
300,2022,7.60512211140528693e-01,46.85847288556397
320,2146,4.69127996073307463e-01,49.98490983992815
340,2262,4.51593881099889460e-01,53.27268780209124
360,2371,4.47827870928100058e-01,56.50557909719646
380,2501,4.44457461385683372e-01,59.90032998472452
400,2626,4.41947787592875563e-01,63.31048943847418
420,2765,4.02274254015693000e-01,66.70108824595809
440,2905,6.10107814286206182e-02,69.78486734442413
460,3043,5.82110978615664534e-02,72.96977389976382
480,3185,5.54117747235173194e-02,75.70356440730393
500,3339,5.43569067886395321e-02,78.72065161168575
520,3483,4.76379338157421617e-02,81.686589082703
540,3640,4.43031787368564356e-02,84.86967040598392
560,3788,4.20076151690552263e-02,87.87493139505386
580,3949,3.87680566142616576e-02,90.85177672840655
600,4120,3.75109864603004675e-02,93.91960349306464
620,4315,3.63140644025489456e-02,96.94677639193833
640,4515,3.38052624096181475e-02,100.13093412481248
660,4715,2.92890160225040205e-02,103.33645619824529
680,4912,2.30547528215152876e-02,106.34789051860571
700,5111,2.06228166331923583e-02,109.77995167858899
720,5311,1.90546433640988860e-02,112.79404270835221
740,5506,1.45375032864405156e-02,115.83709650486708
760,5690,1.02046385838308312e-02,118.72267120704055
780,5890,7.33511741063066353e-03,121.83159991726279
800,6090,6.24031975153222038e-03,125.01283612288535
820,6290,6.13139922545650508e-03,127.9652585182339
840,6490,5.95265877494295485e-03,130.87630828097463
860,6690,5.87481872192597166e-03,133.64362561702728
880,6890,5.85293825579337023e-03,136.48312015272677
900,7090,5.84516660603686105e-03,139.43790104798973
920,7290,5.84432861524377539e-03,142.45530011318624
940,7490,5.84422689833608879e-03,145.2168267723173
960,7690,5.84422448318972117e-03,148.36148809827864
980,7890,5.84422430188313250e-03,151.4104248844087
1000,8090,5.84422429255981608e-03,154.41647429578006
1020,8290,5.84422422251132390e-03,157.3976840004325
1040,8490,5.84422419925686477e-03,160.3725940696895
1060,8690,5.84422419925686477e-03,162.84224864467978
1080,8890,5.84422419925686477e-03,165.21274166554213
1100,9090,5.84422419925686477e-03,167.39325562864542
1120,9290,5.84422412303255319e-03,169.43727699294686
1140,9490,5.84422412303255319e-03,171.1714563705027
1160,9690,5.84422412303255319e-03,173.5164424404502
1180,9890,5.84422412303255319e-03,176.49293280020356
1200,10090,5.84422412303255319e-03,179.87185052409768
1220,10290,5.84422412303255319e-03,183.14886965416372
1240,10490,5.84422412303255319e-03,186.29213444143534
1260,10690,5.84422412303255319e-03,189.348018983379
1280,10890,5.84422412303255319e-03,192.27971293218434
1300,11090,5.84422412303255319e-03,195.20525160618126
1309,11170,5.84422412303255319e-03,196.41602402552962
