"Iter.","Eval.","Best","Time m:s"
0,8,7.07438191854235926e-02,0.21359576284885406
1,18,7.07438175373754780e-02,0.3741982411593199
2,26,7.07438175373754780e-02,0.5245553031563759
3,36,7.07438175373754780e-02,0.6765798684209585
20,192,7.07438156888368086e-02,3.306534145027399
40,392,7.07438143989378154e-02,6.407999454066157
60,592,7.07438045029016721e-02,9.465247716754675
80,790,7.07426577020648095e-02,12.623080853372812
100,982,7.04496759416973206e-02,15.646508540958166
120,1173,6.94297430127752691e-02,18.760698748752475
140,1364,6.92792932251231619e-02,21.985232366248965
160,1517,6.92660075252682361e-02,25.044013246893883
180,1668,6.92626579415351884e-02,28.041421247646213
200,1815,6.92500890294787397e-02,30.91691095381975
220,1946,6.91878592337971665e-02,33.621302681043744
240,2076,6.91663632516479748e-02,36.44260065630078
260,2237,6.90259573245326358e-02,39.49957608617842
280,2409,6.89671362206846633e-02,42.41745155118406
300,2560,6.88584851667175535e-02,45.28088369965553
320,2723,6.87789183469426357e-02,48.27724431268871
340,2876,6.87434591603590522e-02,51.16020390763879
360,3028,6.85485639037452243e-02,54.23435818403959
380,3147,6.78316306814040620e-02,57.06601546891034
400,3272,6.75554266878797272e-02,60.17552088201046
420,3387,6.72761968437393942e-02,63.01081925071776
440,3500,6.64688970574497801e-02,65.93751105293632
460,3630,5.71804778877654241e-02,68.9142219107598
480,3760,5.66888425488798683e-02,72.13540236651897
500,3887,5.25779262641368622e-02,75.25212166830897
520,4084,4.95302229525892770e-02,78.51546141318977
540,4284,4.91395192909988912e-02,81.7545123565942
560,4481,4.62204374069538418e-02,84.92292746528983
580,4679,3.49696030978860831e-02,87.93465117923915
600,4879,3.18152072500770475e-02,91.08685148879886
620,5078,3.09261089808811444e-02,94.86301397904754
640,5278,3.05652321309484408e-02,98.07608290202916
660,5478,2.91706198694052024e-02,101.17457390576601
680,5670,2.45779864686767810e-02,104.34295800887048
700,5866,1.91753825222570791e-02,107.51722744852304
720,6054,1.40178224654210152e-02,110.89387566037476
740,6249,1.27598777562779094e-02,114.15953548066318
760,6449,1.15512928605856924e-02,117.26351181976497
780,6649,9.62316574701864609e-03,120.40476469881833
800,6849,8.19073690197224050e-03,123.46535485051572
820,7049,7.50646165837248313e-03,126.47687752172351
840,7249,7.34898668042638543e-03,129.53639314509928
860,7449,7.31177812474051014e-03,132.68412016704679
880,7649,7.30262705257375341e-03,135.8667780123651
900,7849,7.30239081423907001e-03,139.07496083714068
920,8049,7.30238429174764805e-03,142.23877711966634
940,8249,7.30238396778217554e-03,145.3862504567951
960,8449,7.30238373227729345e-03,148.57641097158194
980,8649,7.30238350905425878e-03,151.72768789343536
1000,8849,7.30238350905425878e-03,154.94781735353172
1020,9049,7.30238350905425878e-03,158.12123660370708
1040,9249,7.30238321917734551e-03,161.3318605851382
1060,9449,7.30238321917734551e-03,164.53225929662585
1080,9649,7.30238321917734551e-03,167.65561116300523
1100,9849,7.30238321917734551e-03,170.77790292724967
1120,10049,7.30238321917734551e-03,174.41286346688867
1140,10249,7.30238321917734551e-03,177.88644430972636
1160,10449,7.30238321917734551e-03,181.00942336209118
1180,10649,7.30238321917734551e-03,184.10149562172592
1200,10849,7.30238321917734551e-03,187.17465021461248
1220,11049,7.30238321917734551e-03,190.21876331791282
1231,11149,7.30238321917734551e-03,191.80901307240129
