"Iter.","Eval.","Best","Time m:s"
0,10,6.68894892353162795e-01,0.2072736043483019
1,20,6.68793958113765963e-01,0.3742400612682104
2,30,6.68650926727322958e-01,0.5216446500271559
3,40,6.68434473158410758e-01,0.6719455979764462
20,192,6.45134019357873956e-01,3.0630121845752
40,368,5.86256486766542850e-01,6.072990104556084
60,503,2.88206025284958811e-01,9.077483898028731
80,639,6.77251638707327824e-02,12.27061433531344
100,738,5.71836373926044375e-02,15.484425222501159
120,900,5.60413202389044643e-02,18.640800723806024
140,1063,5.60371000608345382e-02,21.78861308656633
160,1251,5.60344691673738612e-02,25.20965950936079
180,1451,5.60325061474400629e-02,28.4464904461056
200,1651,5.60320033043126484e-02,31.715993320569396
220,1832,5.60305408754024625e-02,34.90891757979989
240,2022,5.60283706054605507e-02,38.02214482054114
260,2222,5.60282203562857545e-02,41.243683690205216
280,2413,5.60279023387779546e-02,44.42004748061299
300,2599,5.60262993117303168e-02,47.67864446155727
320,2757,5.60206403512664985e-02,50.79263500124216
340,2899,5.60193365454362199e-02,53.72926575690508
360,3050,5.60191071423612325e-02,56.92839623428881
380,3201,5.60187492050844976e-02,59.95811659283936
400,3343,5.60184335086607380e-02,63.04842909798026
420,3490,5.60177451168431123e-02,66.28967894800007
440,3650,5.60159689949048106e-02,69.5199472475797
460,3801,5.60134217732862968e-02,72.79519002884626
480,3977,5.60046145800452144e-02,76.02095056883991
500,4139,5.57481461596607761e-02,79.19408539123833
520,4268,5.42563541971039093e-02,82.22312891110778
540,4363,4.15343279611641164e-02,85.29812066815794
560,4497,4.10160456265341172e-02,88.42454427294433
580,4626,3.92643236516977134e-02,91.73924963735044
600,4775,3.78659996518230582e-02,94.99248777702451
620,4962,3.64220619477885962e-02,98.8498909138143
640,5158,3.61896688191909385e-02,102.5658092238009
660,5346,3.41347583923807540e-02,106.13221248239279
680,5487,3.28985177126999498e-02,109.50049621425569
700,5610,3.08442925077576612e-02,112.37743665277958
720,5761,2.96877533505124393e-02,115.5008932724595
740,5930,2.42705956374023833e-02,118.65646097809076
760,6121,1.88970851769553333e-02,121.74343993328512
780,6321,1.55090765143291714e-02,124.9490480273962
800,6521,1.30804748460098628e-02,128.13931042142212
820,6721,1.18277349509709646e-02,131.28320081532001
840,6921,1.09384963202068149e-02,134.48944188654423
860,7121,9.65498680986337857e-03,137.6313705611974
880,7321,7.80187270181219566e-03,140.9113154616207
900,7521,7.02095277237710803e-03,143.97831566631794
920,7721,6.23608956844896086e-03,147.07603963650763
940,7921,6.02568657813554523e-03,150.09866413101554
960,8121,5.90695697322134085e-03,153.1671534385532
980,8321,5.87929365298779996e-03,156.22017808817327
1000,8521,5.86206118244632975e-03,159.09416752122343
1020,8721,5.84758762948174235e-03,162.00051205419004
1040,8921,5.84451863185651930e-03,164.90062782354653
1060,9121,5.84423893130474933e-03,167.75005258247256
1080,9321,5.84422504862124916e-03,170.64806897379458
1100,9521,5.84422434920126542e-03,173.67742015980184
1120,9721,5.84422423148994209e-03,176.65515707433224
1140,9921,5.84422421163628605e-03,179.8313476704061
1160,10121,5.84422421163628605e-03,182.92724782973528
1180,10321,5.84422418674149756e-03,185.8508292492479
1200,10521,5.84422418674149756e-03,188.73495080694556
1220,10721,5.84422418674149756e-03,191.57200739718974
1240,10921,5.84422418674149756e-03,194.5958126746118
1260,11121,5.84422417539912521e-03,197.53022520057857
1280,11321,5.84422417539912521e-03,200.29886062443256
1300,11521,5.84422417539912521e-03,203.1291132979095
1320,11721,5.84422417539912521e-03,206.0596376825124
1340,11921,5.84422417539912521e-03,208.99843893758953
1360,12121,5.84422417539912521e-03,211.74116330966353
1380,12321,5.84422417539912521e-03,214.71450156718493
1400,12521,5.84422417539912521e-03,217.64795070700347
1420,12721,5.84422417539912521e-03,220.6150298062712
1440,12921,5.84422417539912521e-03,223.67622308433056
1448,12991,5.84422417539912521e-03,224.69967978447676
