"Iter.","Eval.","Best","Time m:s"
0,8,1.93482646983210604e+00,1.9814818631857634
1,17,1.93482486428303591e+00,4.340361634269357
2,27,1.93482449934200296e+00,6.374653164297342
3,35,1.93482383690884174e+00,8.591081883758307
20,183,1.93466347374316383e+00,43.937359450384974
40,380,1.92839677485429339e+00,93.03367741033435
60,567,1.77051423648331818e+00,150.88273750804365
80,728,1.56771495477009437e+00,220.79488170333207
100,866,1.56617746958703385e+00,283.7609275262803
120,1004,1.56532364979711636e+00,344.9161704033613
140,1148,1.56316614887701943e+00,407.11605621501803
160,1287,1.55664086383134892e+00,466.08816839009523
180,1436,1.53690745620896307e+00,523.0211349595338
200,1581,1.46349564137460297e+00,578.1900462564081
220,1712,1.45708210709595787e+00,620.465574869886
240,1858,1.45239058572166457e+00,670.5789618361741
260,1981,1.43491827451443799e+00,713.5807393249124
280,2113,1.42154972262449486e+00,758.5669604111463
300,2245,1.39432063008047713e+00,802.4792489763349
320,2378,1.32713462124338943e+00,850.4353619664907
340,2522,1.30274007374474454e+00,898.5974593125284
360,2668,1.29730993435172004e+00,945.2324305605143
380,2817,1.29600794872689251e+00,993.0940504670143
400,2966,1.29464017220841865e+00,1038.5970879122615
420,3106,1.29318251100059989e+00,1082.880161223933
440,3272,1.28606788260479843e+00,1135.3888656515628
460,3436,1.18167084923009447e+00,1185.3517848979682
480,3624,1.13307164806546168e+00,1240.6698424685746
500,3824,1.11656091988749262e+00,1291.8033230025321
520,4021,1.10519834820302942e+00,1343.6708114277571
540,4219,1.09521460258030578e+00,1396.19906437397
560,4392,1.07875046230611460e+00,1445.3283702041954
580,4573,1.04795922075688686e+00,1493.26186266914
600,4755,1.04642095038459804e+00,1545.2262618429959
620,4955,1.04386520837044561e+00,1601.1189555954188
640,5143,1.03981544032938000e+00,1652.8344572633505
660,5338,1.02945363848211469e+00,1709.932448970154
680,5529,1.02363270602729939e+00,1766.841555206105
700,5711,1.02057531808862900e+00,1824.174112116918
720,5904,1.01882131568500145e+00,1883.224039049819
740,6087,1.01716849275695176e+00,1941.7601385861635
760,6287,1.01578856946306773e+00,2002.8160689249635
780,6470,1.01500401016135222e+00,2054.5352655556053
800,6670,1.01434539169693161e+00,2106.662049775943
820,6870,1.01325038907778930e+00,2157.761209366843
840,7069,1.01226764542610725e+00,2211.0913541838527
860,7269,1.01151502135916815e+00,2265.4866268020123
880,7469,1.01091005176756843e+00,2319.016843231395
900,7669,1.01055819072323594e+00,2372.725888496265
920,7869,1.01021681061035262e+00,2429.555376632139
940,8069,1.00994318069676625e+00,2483.6200843937695
960,8269,1.00982510607404818e+00,2538.732903700322
980,8469,1.00969342708802023e+00,2590.892702994868
1000,8669,1.00953629811377787e+00,2644.65738658607
1020,8869,1.00934938494487558e+00,2697.745542742312
1040,9069,1.00897702413895840e+00,2751.697254765779
1060,9257,1.00880049011592243e+00,2805.690883530304
1080,9423,1.00868211103237848e+00,2858.5120774749666
1100,9604,1.00858299652234007e+00,2912.7670217137784
1120,9779,1.00847464991312497e+00,2966.268423618749
1140,9961,1.00837661336344131e+00,3021.8123029470444
1160,10156,1.00836446190781315e+00,3078.392230061814
1180,10349,1.00833038056408841e+00,3134.7867420837283
1200,10534,1.00831597281251684e+00,3188.7312429994345
1220,10703,1.00830977134791411e+00,3241.0586223192513
1240,10890,1.00830604166203064e+00,3296.9883583579212
1260,11077,1.00830371853993395e+00,3352.679972574115
1280,11274,1.00830304468992815e+00,3407.6422430370003
1300,11472,1.00830228240647446e+00,3463.7513814531267
1320,11657,1.00830228240647446e+00,3518.9876393508166
1340,11854,1.00830228240647446e+00,3575.923001077026
1360,12054,1.00830228240647446e+00,3632.811290508136
1380,12254,1.00830228240647446e+00,3690.880569525063
1400,12454,1.00830228240647446e+00,3749.4035734478384
1420,12654,1.00830228240647446e+00,3806.779505914077
1440,12854,1.00830228240647446e+00,3865.0559488013387
1460,13054,1.00830228240647446e+00,3924.7029694933444
1480,13254,1.00830228240647446e+00,3983.914140570909
1491,13354,1.00830228240647446e+00,4011.493036519736
