"Iter.","Eval.","Best","Time m:s"
0,10,1.82669034997594237e+00,4.934988155961037
1,19,1.82663726822913874e+00,8.694029917940497
2,29,1.82660922045891327e+00,13.520070195198059
3,37,1.82657311219776552e+00,17.240191984921694
20,154,1.82581513756940694e+00,85.95817819051445
40,282,1.81439272514989414e+00,163.80943504534662
60,450,1.57343256160360978e+00,252.01383993029594
80,649,1.57343256160360978e+00,356.0905312411487
100,822,1.57200072505433752e+00,445.90149388462305
120,970,1.57157517382475431e+00,527.3190855961293
140,1105,1.57121043930600135e+00,604.4532004613429
160,1265,1.56568397431282103e+00,688.2031870633364
180,1408,1.56300626598184089e+00,765.8443545754999
200,1550,1.55391880415885852e+00,840.4033124633133
220,1710,1.51856909587859379e+00,919.154572462663
240,1855,1.42347813364117082e+00,984.6044886857271
260,1974,1.41668101299003668e+00,1050.0346089508384
280,2110,1.40061228183783859e+00,1143.191796913743
300,2257,1.36734709924946918e+00,1270.0175790097564
320,2410,1.34592708239198844e+00,1409.820952873677
340,2573,1.34592708239198844e+00,1544.9886097926646
360,2749,1.34592708239198844e+00,1689.539346171543
380,2901,1.34592708239198844e+00,1841.9679736886173
400,3057,1.34592708239198844e+00,1997.6275261566043
420,3216,1.34592708239198844e+00,2154.710317146033
440,3372,1.34592708239198844e+00,2311.2387249283493
460,3531,1.34592708239198844e+00,2477.2120388243347
480,3705,1.34592708239198844e+00,2645.77355241403
500,3894,1.34592708239198844e+00,2797.299400182441
514,4014,1.34592708239198844e+00,2894.9461881406605
