"Iter.","Eval.","Best","Time m:s"
0,10,2.21712365616035467e-01,1.162613962776959
1,20,2.21711435939737384e-01,2.2404432892799377
2,30,2.21708897959637996e-01,3.231192813254893
3,40,2.21706264703682210e-01,4.070793649181724
20,188,2.21434022479560233e-01,20.13290145341307
40,353,2.21427578899860894e-01,39.21246717404574
60,522,2.21408199768038133e-01,57.858659881167114
80,686,2.21310551119385440e-01,76.0578504903242
100,822,2.21255033992239170e-01,93.06797079183161
120,965,2.21255033992239170e-01,111.37000083457679
140,1104,2.21244632081962489e-01,129.55736463610083
160,1233,2.21227429453443286e-01,149.75505242403597
180,1351,2.21226940365548852e-01,166.67277876939625
200,1486,2.21224444257674902e-01,184.7014471050352
220,1616,2.21219201318094083e-01,201.8255825797096
240,1740,2.21211038188870501e-01,219.0135906683281
260,1863,2.21171797525815755e-01,238.22994100488722
280,2023,2.21169087047641488e-01,259.50263735372573
300,2173,2.21129829942535633e-01,281.5046116420999
320,2313,2.20962595856935728e-01,302.8119017491117
340,2439,2.18493070567482461e-01,323.1755973426625
360,2532,2.11000952536544051e-01,341.19427612423897
380,2645,2.10980788253278484e-01,359.9155832203105
400,2786,2.10600455887200416e-01,380.88329701218754
420,2928,2.07750390432301979e-01,402.6343415072188
440,3071,2.07003441230767971e-01,424.2039057807997
460,3219,2.06573105964184822e-01,446.73115982301533
480,3371,2.05738262971491448e-01,468.8905270714313
500,3515,2.04383222674991871e-01,490.41728999931365
520,3687,2.03549504542244436e-01,511.36832380946726
540,3840,1.99389993531923937e-01,532.3043296625838
560,3992,1.87996207725161235e-01,553.2352842986584
580,4138,1.76921001483649837e-01,575.0785461142659
600,4264,1.75388463571723080e-01,595.4474178850651
620,4422,1.74296975889268457e-01,618.1945486376062
640,4591,1.72616280020532725e-01,640.815701010637
660,4735,1.72055676340783281e-01,661.169510345906
680,4893,1.71993987609175364e-01,683.6258439673111
700,5011,1.71961440514661890e-01,699.5078361779451
720,5139,1.71932265226988429e-01,718.577139608562
740,5266,1.71913883892864439e-01,737.0922348350286
760,5384,1.71860749126465789e-01,753.3739217827097
780,5546,1.71725504635165088e-01,772.653447849676
800,5731,1.71526258033921519e-01,792.2379967104644
820,5915,1.71193517390941019e-01,812.425315621309
840,6107,1.70896093794699749e-01,832.3761634957045
860,6296,1.70306891747429467e-01,854.7423997763544
880,6465,1.32532767548878300e-01,874.2960014753044
900,6637,1.25920456343631165e-01,894.6418616753072
920,6797,1.21401258472833576e-01,914.0888961674646
940,6935,1.19324669789196952e-01,933.4501875685528
960,7081,1.15383023802116347e-01,951.7488298593089
980,7245,1.04981771407542890e-01,972.5473152641207
1000,7356,8.57288593385422543e-02,989.5109056793153
1020,7513,6.07341712134388187e-02,1008.7297445386648
1040,7704,5.57336006692565264e-02,1030.429259950295
1060,7904,5.28585969371524536e-02,1055.37646652665
1080,8104,5.09019223177181665e-02,1081.2654577316716
1100,8303,4.98042452805368407e-02,1106.7580138659105
1120,8503,4.93983396136796205e-02,1131.6604792689905
1140,8690,4.92778433937281768e-02,1154.8517051106319
1160,8889,4.92639097299909443e-02,1179.9659092817456
1180,9089,4.92617533373377256e-02,1204.2227208521217
1200,9289,4.92615838031257997e-02,1228.8751077549532
1220,9489,4.92615799318009417e-02,1253.7204494690523
1240,9689,4.92615798129919374e-02,1279.005931395106
1260,9889,4.92615798049124837e-02,1304.1175143644214
1280,10089,4.92615798046185174e-02,1330.0372611051425
1300,10289,4.92615798045871051e-02,1353.813401112333
1320,10489,4.92615798045855785e-02,1379.4104327168316
1340,10689,4.92615798045854952e-02,1404.8162654396147
1360,10889,4.92615798045854814e-02,1429.7714913869277
1380,11089,4.92615798045854814e-02,1454.378180029802
1400,11289,4.92615798045854814e-02,1478.699724715203
1420,11489,4.92615798045854814e-02,1504.3465078547597
1431,11589,4.92615798045854814e-02,1516.8704228438437
