"Iter.","Eval.","Best","Time m:s"
0,10,4.82714993483883581e-01,3.633460192941129
1,20,4.13257872227731637e-01,6.601581366732717
2,30,3.95845457813216228e-01,9.586383510380983
3,40,3.95845457813216228e-01,12.277888500131667
20,210,3.36833812593269166e-01,61.50821669679135
40,410,3.19572872323361734e-01,120.92094955500215
60,610,3.08108155574863429e-01,181.41270739026368
80,810,2.90765076753179752e-01,243.9450955754146
100,1010,2.34851742186460183e-01,305.5637213876471
120,1210,2.23623588393630529e-01,371.7915684422478
140,1410,2.12293152597048618e-01,438.0292163612321
160,1610,2.04077507166479516e-01,504.1213041478768
180,1810,2.02873160219628562e-01,567.8731700023636
200,2010,2.02238296997380607e-01,635.0497182793915
220,2210,2.01140081785990799e-01,702.0172195360065
240,2410,1.99361125012897822e-01,770.242897534743
260,2610,1.94251646748081708e-01,832.4179613161832
280,2810,1.91116164412737433e-01,893.0844884570688
300,3010,1.90169605977418360e-01,958.5263431482017
320,3210,1.90060490555520101e-01,1025.5552801182494
340,3410,1.90051225393439716e-01,1091.387572628446
360,3610,1.90050481381336567e-01,1158.1719340179116
380,3810,1.90050297801003354e-01,1224.565217695199
400,4010,1.90050199228872008e-01,1291.9693438811228
420,4210,1.90050172444970938e-01,1358.7100866110995
440,4410,1.90050165812910871e-01,1424.4674998819828
460,4610,1.90050164244613962e-01,1490.295666931197
480,4810,1.90050164051710879e-01,1553.1537641128525
500,5010,1.90050163768828301e-01,1618.7135655079037
520,5210,1.90050163714740150e-01,1686.9665944203734
540,5410,1.90050163627420443e-01,1753.7025581076741
560,5610,1.90050163597034943e-01,1819.8269504923373
580,5810,1.90050163584147586e-01,1887.4182370556518
600,6010,1.90050163580910786e-01,1951.7104046558961
620,6210,1.90050163579522674e-01,2013.5694152340293
640,6410,1.90050163579423892e-01,2079.662310583517
659,6590,1.90050163578538434e-01,2136.0895084319636
