"Iter.","Eval.","Best","Time m:s"
0,10,3.55689673280674634e-01,3.553195367567241
1,20,3.55689673280674634e-01,7.899586511775851
2,30,3.55689673280674634e-01,10.970918414182961
3,40,3.55689673280674634e-01,13.695966640487313
20,210,2.77067432407611447e-01,72.10376226250082
40,410,2.62681990796769349e-01,137.4740127651021
60,610,2.51724599138912486e-01,202.90197604894638
80,810,2.47122161294044879e-01,269.35555092431605
100,1010,2.32025030718699121e-01,335.54891730099916
120,1210,1.91075284599999201e-01,398.2077552359551
140,1410,1.73569160474644185e-01,462.482489105314
160,1610,1.69715719529618558e-01,525.5864274417982
180,1810,1.67445712587905388e-01,588.6987372841686
200,2010,1.66179041492338975e-01,652.4916365379468
220,2210,1.65834651388628296e-01,712.9346981756389
240,2410,1.65548048480991944e-01,774.571261363104
260,2610,1.65493816972859753e-01,834.6295506162569
280,2810,1.65492537102566062e-01,894.3819971252233
300,3010,1.65492459083849547e-01,954.0605480372906
320,3210,1.65492456641147145e-01,1015.8457781411707
340,3410,1.65492456447977915e-01,1076.520684584044
360,3610,1.65492456354821349e-01,1138.7961502224207
380,3810,1.65492456354821349e-01,1199.446826942265
400,4010,1.65492456354821349e-01,1257.687584307976
420,4210,1.65492456354821349e-01,1317.0667762774974
440,4410,1.65492456354821349e-01,1377.7882316792384
460,4610,1.65492456354821349e-01,1439.0018333261833
480,4810,1.65492456354821349e-01,1499.1261690743268
500,5010,1.65492456354821349e-01,1560.0523849148303
520,5210,1.65492456354821349e-01,1620.5711013441905
540,5410,1.65492456354821349e-01,1675.5777149507776
557,5570,1.65492456354821349e-01,1718.4716216623783
