"Iter.","Eval.","Best","Time m:s"
0,7,7.19118386720145608e-02,0.25206784904003143
1,14,7.19086488307177918e-02,0.42969237826764584
2,24,7.19066179765923130e-02,0.5638727024197578
3,34,7.19024475887249798e-02,0.7028048485517502
20,161,7.16215815542003698e-02,3.393644930794835
40,305,6.34832535494340017e-02,6.367927232757211
60,504,6.32141754909662928e-02,9.445697525516152
80,703,6.32127433544420747e-02,12.926340760663152
100,903,6.32127433544420747e-02,16.05383514240384
120,1103,6.32116863972396886e-02,19.13719254732132
140,1303,5.93815690690036729e-02,22.26935270242393
160,1442,5.86396145348687878e-02,25.430940452963114
180,1628,5.82267717056064865e-02,28.750526944175363
200,1802,5.73572042817626637e-02,32.07608368061483
220,1956,5.69695554049529929e-02,35.43904938176274
240,2107,5.66019162729923739e-02,39.07946372590959
260,2272,5.64324758388251441e-02,42.600967172533274
280,2443,5.63258625657752365e-02,46.01357319392264
300,2643,5.63232670046001707e-02,49.58516020514071
320,2843,5.63231368638917040e-02,53.17910966090858
340,3043,5.63229363903426095e-02,56.69053407944739
360,3243,5.63226203732201669e-02,60.209445325657725
380,3443,5.63208598515411510e-02,63.75522422604263
400,3643,5.63032993580362129e-02,67.0590221118182
420,3843,5.63023874232438520e-02,70.33394624851644
440,4027,5.62998261926714524e-02,73.45404095388949
460,4202,4.87088511050172632e-02,76.66023241356015
480,4399,4.72571841133524670e-02,79.93220978602767
500,4590,4.51722884871532948e-02,83.21826146915555
520,4785,4.36024550291397028e-02,86.72482436709106
540,4983,4.16765354414006736e-02,90.4936472773552
560,5160,3.73805234640268436e-02,94.19325653463602
580,5338,3.55664704596247230e-02,97.6103913038969
600,5538,3.50969449146518453e-02,100.94523230008781
620,5738,3.37610247634563057e-02,104.1485899426043
640,5938,3.25305803701103971e-02,107.26535302773118
660,6138,3.24399349625241473e-02,110.4090127274394
680,6338,3.16153398447882802e-02,113.69959197565913
700,6538,3.03992302311127394e-02,116.83207879401743
720,6738,2.61278817354001214e-02,120.00242487899959
740,6938,2.36812686887897667e-02,123.25252562202513
760,7138,2.16677406268669139e-02,126.44076730497181
780,7338,1.88252930780943399e-02,129.67502132989466
800,7538,1.55255125358718920e-02,132.87839481793344
820,7738,1.13647841303062200e-02,136.1349962539971
840,7938,8.04827251888531013e-03,139.31705224700272
860,8138,6.96929053061681042e-03,142.5411078389734
880,8338,6.41528165990647246e-03,145.76473136804998
900,8538,6.17647681315099204e-03,149.17522013932467
920,8738,6.03526804130757356e-03,152.53311356529593
940,8938,5.93412805488618793e-03,155.8150010444224
960,9138,5.86766060279339877e-03,159.05970698595047
980,9338,5.84852646552688413e-03,162.26256763376296
1000,9538,5.84538913747262735e-03,165.78739677928388
1020,9738,5.84429000579068415e-03,169.1427743602544
1040,9938,5.84422641702864090e-03,172.38138514012098
1060,10138,5.84422439785068325e-03,176.25786330737174
1080,10338,5.84422427644282812e-03,179.56838370114565
1100,10538,5.84422427085714690e-03,182.87958361394703
1120,10738,5.84422424739321385e-03,186.22101842053235
1140,10938,5.84422423612392973e-03,189.43595750629902
1160,11138,5.84422423612392973e-03,192.6892735566944
1180,11338,5.84422422033997919e-03,195.91623117402196
1200,11538,5.84422422033997919e-03,199.25155768357217
1220,11738,5.84422422033997919e-03,202.46691941283643
1240,11938,5.84422422033997919e-03,205.72407822310925
1260,12138,5.84422422033997919e-03,209.0529761556536
1280,12338,5.84422422033997919e-03,212.3483635019511
1300,12538,5.84422422033997919e-03,215.61058788187802
1320,12738,5.84422422033997919e-03,218.88564900681376
1340,12938,5.84422422033997919e-03,222.08779224194586
1360,13138,5.84422422033997919e-03,225.27646763436496
1365,13178,5.84422422033997919e-03,225.93456134200096
