"Iter.","Eval.","Best","Time m:s"
0,10,7.18545129933135102e-02,0.23274658434092999
1,20,7.18406095370012071e-02,0.41202058270573616
2,30,7.18360851563314418e-02,0.5722671225667
3,40,7.18152951121402289e-02,0.7313535176217556
20,169,7.16556826597489205e-02,3.0790314599871635
40,325,6.41142751947259421e-02,5.920718360692263
60,520,6.39163185159008634e-02,8.83698827214539
80,708,6.36146583814099359e-02,11.770333705469966
100,893,6.35383527942833676e-02,14.654207227751613
120,1080,6.35262293887994128e-02,17.48978155478835
140,1270,6.35234532374392286e-02,20.46238216944039
160,1447,6.35203553774919272e-02,23.352841343730688
180,1613,6.35182005462162774e-02,26.338593918830156
200,1776,6.35175075558456204e-02,29.171536307781935
220,1934,6.35166395072173512e-02,32.06218612380326
240,2073,6.35159458117773301e-02,34.85629453137517
260,2190,6.35157682909283511e-02,37.6681277602911
280,2312,6.35157411377713088e-02,40.64599556103349
300,2425,6.35157370037794933e-02,43.656426122412086
320,2550,6.35157266076760152e-02,46.464243307709694
340,2672,6.35157189442675518e-02,49.40182784572244
360,2789,6.35157157726309179e-02,52.21144898980856
380,2914,6.35157116693151058e-02,55.028551956638694
400,3037,6.35157082452670885e-02,57.830731524154544
420,3164,6.35157076775886009e-02,60.69925729557872
440,3311,6.35157076769110318e-02,63.694830637425184
460,3494,6.35157076769110318e-02,66.57552731409669
480,3678,6.35157070709288785e-02,69.67021077871323
500,3878,6.35157070709288785e-02,72.70291187241673
520,4073,6.35157070709288785e-02,75.70355115272105
540,4252,6.35157070709288785e-02,78.71103201247752
560,4450,6.35157070709288785e-02,81.7661327328533
580,4650,6.35157066636182488e-02,84.74304075725377
600,4850,6.35157066636182488e-02,87.5434541683644
620,5049,6.35157066636182488e-02,91.19754605926573
640,5248,6.35157066636182488e-02,94.36481535434723
660,5447,6.35157066636182488e-02,97.34194995649159
680,5647,6.35157066636182488e-02,100.26555970683694
700,5842,6.35157066636182488e-02,103.36496497876942
720,6042,6.35157066636182488e-02,106.39567918889225
740,6236,6.35157066636182488e-02,109.4374803416431
760,6436,6.35157066636182488e-02,112.41336386278272
771,6536,6.35157066636182488e-02,113.89253127202392
