"Iter.","Eval.","Best","Time m:s"
0,10,4.08673877578058153e+00,0.5840193771291524
1,11,4.08214061567580710e+00,0.6421743012033403
2,12,4.08214061567580710e+00,0.7011568560265005
3,13,3.68147881685217415e+00,0.7601778821554035
20,30,3.10263249379650752e+00,1.7540397690609097
40,50,2.95121214773366392e-01,2.9246502842288464
60,70,6.80013471525473812e-02,4.090526241110638
80,90,6.80013471525473812e-02,5.285752117168158
100,110,6.80013471525473812e-02,6.443112281151116
120,130,6.78862507032351598e-02,7.601498765172437
140,150,6.57872899622991142e-02,8.759979303227738
160,170,6.53514490358713118e-02,9.918417401146144
180,190,6.52556381681482361e-02,11.075609342195094
200,210,6.52362757593955289e-02,12.233022339176387
220,230,6.52320699681040034e-02,13.393421064130962
240,250,6.52312800561664630e-02,14.552626700140536
260,270,6.52311410250134005e-02,15.710591956041753
280,290,6.52310372904964519e-02,16.866300295107067
300,310,6.52306943902121045e-02,18.023942512227222
320,330,6.52300267265031597e-02,19.205981163075194
340,350,6.52272200325372392e-02,20.359485387103632
360,370,6.52133078542752598e-02,21.51062211813405
380,390,6.51809669187476542e-02,22.664271908113733
400,410,6.50576415171398859e-02,23.811080744024366
420,430,6.48640889779695112e-02,24.99446652107872
440,450,6.47283296069765951e-02,26.152918559033424
460,470,6.44219640681709810e-02,27.25123326922767
480,490,6.30838821798731936e-02,28.2734941910021
500,534,6.30423804135337162e-02,30.360770986182615
520,554,6.29139080730909961e-02,31.34191839513369
540,582,6.28226688080446710e-02,32.63790050917305
560,626,6.28120878473789890e-02,34.75851468904875
580,646,6.27997537350412360e-02,35.65798949613236
600,682,6.27979775857378519e-02,37.18903529201634
620,702,6.27979775857378519e-02,37.79222935414873
640,722,6.27979775857378519e-02,38.394167888211086
660,742,6.27979775857378519e-02,39.0265665280167
680,762,6.27979775857378519e-02,39.63036453304812
700,782,6.27979775857378519e-02,40.3489089012146
720,802,6.27979775857378519e-02,41.048203726066276
740,822,6.27979775857378519e-02,41.660648375051096
760,842,6.27979775857378519e-02,42.291390393162146
780,862,6.27979775857378519e-02,42.93018062110059
795,876,6.27979775857378519e-02,43.375306364148855
