"Iter.","Eval.","Best","Time m:s"
0,10,4.33360549855912991e-01,0.6594627781305462
1,11,3.45147734294337372e-01,0.7273616141173989
2,12,3.45147734294337372e-01,0.7959377691149712
3,13,3.45147734294337372e-01,0.8644689400680363
20,30,7.12942724600767741e-02,1.9851296211127192
40,50,7.08344442521438439e-02,3.295972772175446
60,70,7.07228211585567146e-02,4.603237800998613
80,90,7.06145639254302238e-02,5.903900325996801
100,110,7.05439686006095468e-02,7.21617812407203
120,130,7.04931132479379996e-02,8.482182065024972
140,150,7.04815842771505802e-02,9.736907655140385
160,170,7.04703554422198564e-02,11.001170152099803
180,190,7.04653723157266099e-02,12.260011194972321
200,210,7.04396761698547758e-02,13.501703946152702
220,230,7.02632532714953795e-02,14.731585117988288
240,250,6.95293880206578341e-02,15.992431816179305
260,270,6.43894100835257083e-02,17.331014462048188
280,290,6.41410991399269520e-02,18.650351434014738
300,310,6.41410991399269520e-02,19.963215364143252
320,330,6.32738842368256865e-02,21.291177220176905
340,350,6.05381179022596236e-02,22.616592731093988
360,370,5.99005960444615043e-02,23.93862033705227
380,390,5.82342344612074223e-02,25.259310390101746
400,410,5.74195495335496769e-02,26.570950472028926
420,430,5.69618196416779923e-02,27.87137189297937
440,450,5.67369905175985553e-02,29.16458005597815
460,470,5.67369905175985553e-02,30.456272669136524
480,490,5.67365520007300020e-02,31.771459996001795
500,510,5.67345303783011942e-02,33.0676691790577
520,530,5.67341450364887215e-02,34.36364766117185
540,550,5.67340221893049904e-02,35.659426919184625
560,570,5.67335424727359663e-02,36.95622546505183
580,590,5.67323022241774041e-02,38.255315790185705
600,610,5.67291452230135121e-02,39.5602512571495
620,630,5.67178117581433397e-02,40.8474794391077
640,650,5.66987379967833563e-02,42.155650101136416
660,670,5.66815979226788572e-02,43.46195333218202
680,690,5.66792606531990803e-02,44.77143753506243
700,710,5.66772774897995185e-02,46.12801957502961
720,730,5.66729577582244931e-02,47.458399137016386
740,750,5.66717766720603242e-02,48.767069902969524
760,770,5.66705477944886710e-02,50.0783785560634
780,790,5.66701877712423585e-02,51.38898315699771
800,810,5.66701180242860578e-02,52.69898170302622
820,846,5.66700581388198607e-02,55.14740804512985
840,882,5.66700285190910105e-02,57.47800071001984
860,910,5.66700271640468919e-02,59.29048596508801
880,946,5.66700112704915659e-02,61.625082220183685
900,974,5.66699544951294043e-02,63.415106549160555
920,1010,5.66699544951294043e-02,65.76246610097587
940,1046,5.66699544951294043e-02,67.99185211211443
960,1082,5.66699544951294043e-02,70.22649725014344
980,1110,5.66699544951294043e-02,71.98836614307947
1000,1146,5.66699544951294043e-02,74.31218307814561
1020,1182,5.66699544951294043e-02,76.55617945617996
1040,1218,5.66699499639103654e-02,78.7898547470104
1060,1254,5.66699499639103654e-02,81.03578805015422
1080,1290,5.66699499639103654e-02,83.26193160912953
1100,1326,5.66699499639103654e-02,85.46377212903462
1120,1362,5.66698939121015807e-02,87.71519704908133
1140,1398,5.66698939121015807e-02,89.96940038213506
1160,1434,5.66698939121015807e-02,92.0717352819629
1180,1470,5.66698939121015807e-02,94.22203484317288
1200,1506,5.66698939121015807e-02,96.37633411004208
1220,1542,5.66698939121015807e-02,98.51812986307777
1240,1570,5.66698939121015807e-02,100.18815114116296
1260,1614,5.66698939121015807e-02,102.8118945939932
1280,1682,5.66698939121015807e-02,106.86784011009149
1300,1758,5.66698939121015807e-02,111.38630253006704
1319,1824,5.66698939121015807e-02,115.30733804102056
