"Iter.","Eval.","Best","Time m:s"
0,10,7.40253845536277821e-02,0.5583777730353177
1,11,7.24074695396376283e-02,0.6187217719852924
2,12,7.24074695396376283e-02,0.6776124939788133
3,21,7.24074695396376283e-02,1.1754087759181857
20,46,7.10893969395368641e-02,2.605999998981133
40,74,7.10025915752603709e-02,4.167006265837699
60,110,7.09999665743861752e-02,6.237040543928742
80,138,7.09946315170757736e-02,7.919818388996646
100,158,7.09911279153380287e-02,9.014037415850908
120,186,7.09887038231717116e-02,10.529278469039127
140,206,7.09873381637402684e-02,11.614146431908011
160,226,7.09870690620800771e-02,12.686562097864226
180,262,7.09854446501311798e-02,14.618189297849312
200,290,7.09854446501311798e-02,16.12532435101457
220,334,7.09854446501311798e-02,18.536151999840513
240,378,7.09854446501311798e-02,20.906681418884546
260,414,7.09854446501311798e-02,22.980584725970402
280,450,7.09854446501311798e-02,25.121597619960085
300,486,7.09854446501311798e-02,27.14089438295923
320,530,7.09854446501311798e-02,29.779044433962554
340,566,7.09854446501311798e-02,31.79153947602026
360,594,7.09854446501311798e-02,33.466083840001374
368,609,7.09854446501311798e-02,34.4195654168725
