"Iter.","Eval.","Best","Time m:s"
0,10,1.73256526015058521e+00,0.2516005840152502
1,19,1.73256526015058521e+00,0.4174774009734392
2,26,1.73256526015058521e+00,0.5622239131480455
3,35,1.70176562798214448e+00,0.7242725137621164
20,124,1.55806650977160532e+00,3.2573442738503218
40,242,1.43048547709554374e+00,6.111923070624471
60,374,9.73797259966121209e-01,9.201797587797046
80,499,2.77236494881088369e-01,12.301629116758704
100,602,2.72212643682376854e-01,15.265077717602253
120,730,2.59766547337157427e-01,18.35386774688959
140,853,2.54833416562948278e-01,21.458461605012417
160,980,2.53386587483595715e-01,24.685138288885355
180,1109,2.52162543952465179e-01,27.89572744257748
200,1229,2.51538481040385342e-01,31.00830762460828
220,1349,2.50441074241941897e-01,34.31744575873017
240,1479,2.48759722919002724e-01,37.413794016465545
260,1616,2.43689444255568766e-01,41.206314124166965
280,1730,2.37376893401405248e-01,44.53308849595487
300,1870,2.35218985668930430e-01,47.8759166225791
320,1979,2.33378363855188065e-01,51.166467413306236
340,2098,2.30995092320005035e-01,54.43461682461202
360,2205,2.23506066244477386e-01,57.63506764732301
380,2318,1.79695251960580615e-01,60.60987957753241
400,2455,6.20676091687278331e-02,63.952190447598696
420,2609,5.65198331313695387e-02,67.31552954763174
440,2800,5.60930356117870996e-02,70.51358294673264
460,2969,5.60531823080643379e-02,73.74950993061066
480,3140,5.60466443628577088e-02,76.96346587128937
500,3325,5.60350114102086197e-02,80.20585743896663
520,3491,5.60263061107639723e-02,83.37468398176134
540,3661,5.60245224925941809e-02,86.58313387259841
560,3793,5.60242061258905202e-02,89.71005148813128
580,3954,5.60238995926154448e-02,93.09601289406419
600,4099,5.60236522323631081e-02,96.30722647346556
620,4288,5.60221476565022913e-02,99.57531867362559
640,4444,5.60212496722841125e-02,102.80175497755408
660,4604,5.60201829532838216e-02,105.92138629965484
680,4759,5.60181137689267430e-02,109.12342372722924
700,4925,5.60156437592003176e-02,112.43853753618896
720,5114,5.60135718306076918e-02,116.22388184070587
740,5308,5.60097584581172384e-02,119.61833649687469
760,5475,5.60067860306906612e-02,123.11437604576349
780,5620,5.60043930899850537e-02,126.37713682837784
800,5777,5.60026510429884536e-02,129.71123145334423
820,5929,5.58999826362668456e-02,133.0049916729331
840,6071,4.85508596530589212e-02,136.26553491503
860,6198,4.25314242948596835e-02,139.41744738072157
880,6340,3.91084404533407134e-02,142.47421518154442
900,6532,3.65212702837505801e-02,145.58688784763217
920,6732,3.58970521111883489e-02,148.68724163807929
940,6932,3.53411281800514107e-02,151.86076315678656
960,7123,2.27202008527387124e-02,155.01868315041065
980,7309,1.36646362547360213e-02,158.1285919882357
1000,7507,1.16426101599212874e-02,161.42553975060582
1020,7707,1.12865827396878768e-02,164.6511200312525
1040,7907,1.01800517989877829e-02,168.02538667991757
1060,8107,8.88433584318114311e-03,171.16665649227798
1080,8307,7.42241969571615264e-03,174.35760227032006
1100,8507,6.55385199226787060e-03,177.450344318524
1120,8707,5.99565843222511774e-03,180.68005323968828
1140,8907,5.96004074164855832e-03,183.8746383022517
1160,9107,5.92842338986987894e-03,187.0983947534114
1180,9307,5.86944843977536303e-03,190.360616132617
1200,9507,5.84862075249302765e-03,193.6335937306285
1220,9707,5.84456182439203713e-03,196.78568974882364
1240,9907,5.84427604866149305e-03,200.00876743718982
1260,10107,5.84422605647365746e-03,203.5175200086087
1280,10307,5.84422439866097779e-03,206.6883771046996
1300,10507,5.84422423402205723e-03,209.91370662115514
1320,10707,5.84422420229397180e-03,213.0320545118302
1340,10907,5.84422420229397180e-03,216.34884578548372
1360,11107,5.84422420229397180e-03,219.56119290739298
1380,11307,5.84422420229397180e-03,222.7205783110112
1400,11507,5.84422420229397180e-03,225.81602190434933
1420,11707,5.84422420229397180e-03,228.98987518809736
1440,11907,5.84422420229397180e-03,232.1951891053468
1460,12107,5.84422420109120475e-03,235.27887855097651
1480,12307,5.84422420109120475e-03,238.47059079632163
1500,12507,5.84422420109120475e-03,241.6841641254723
1514,12637,5.84422420109120475e-03,243.73938481509686
