"Iter.","Eval.","Best","Time m:s"
0,10,3.27666001929649831e+00,0.247368685901165
1,20,3.26933154471957232e+00,0.41860649175941944
2,30,3.23962982482974882e+00,0.5740189775824547
3,35,3.19194205817622967e+00,0.6989227682352066
20,154,2.94012925939904157e+00,3.097652418538928
40,284,2.76712721822359331e+00,5.96684730052948
60,401,2.74948259785018045e+00,8.583176614716649
80,524,2.71871280750079780e+00,11.209094677120447
100,650,2.63347579799140608e+00,13.824176171794534
120,794,1.81506499448827574e+00,16.760359775274992
140,889,3.75836607024278846e-01,19.382291108369827
160,1018,3.75836607024278846e-01,22.256566939875484
180,1151,3.75836607024278846e-01,25.119901083409786
200,1270,3.60578153072440788e-01,27.887672698125243
220,1381,3.53280214445820251e-01,30.80277437530458
240,1512,3.53155494340422038e-01,33.72777607664466
260,1656,3.51620742092451144e-01,36.55690011009574
280,1792,3.49959592315105095e-01,39.45712070912123
300,1912,3.49443341264076779e-01,42.19334074296057
320,2037,3.49443341264076779e-01,44.95811986736953
340,2155,3.49264377544906690e-01,47.82460693269968
360,2261,3.49234541902875006e-01,50.77607201971114
380,2377,3.49158481327949188e-01,53.48108960315585
400,2503,3.49146803598499478e-01,56.441894300282
420,2640,3.49137288177781058e-01,59.316689755767584
440,2756,3.49133224243703522e-01,62.10858830809593
460,2871,3.49132321448399507e-01,64.56440309621394
480,2981,3.49131433502492261e-01,67.35070578195155
500,3074,3.49131415573192327e-01,69.94349707476795
520,3196,3.49131253331368796e-01,72.73328281007707
540,3310,3.49131202984885647e-01,75.39192966744304
560,3431,3.49131169108925554e-01,78.08399106189609
580,3547,3.49131164922194759e-01,81.02646504715085
600,3659,3.49131157381029233e-01,83.92266030050814
620,3771,3.49131152757014285e-01,86.73107448779047
640,3881,3.49131148993983620e-01,89.43168074078858
660,4001,3.49131125050447688e-01,92.34165724366903
680,4132,3.49130427397646048e-01,95.27111886441708
700,4279,3.49116172549587656e-01,98.28093008510768
720,4472,3.48383596431782683e-01,101.42395984940231
740,4656,3.34371008261076186e-01,104.58518466725945
760,4785,3.08062662070714643e-01,107.38484612852335
780,4909,2.84074485806068255e-01,110.26215002126992
800,5037,2.78106707829007926e-01,113.1560644581914
820,5153,2.73207672740990948e-01,116.44311564974487
840,5284,2.68494852809493201e-01,119.40872163139284
860,5399,2.59172397352432970e-01,122.27963421493769
880,5521,2.54906949578502129e-01,125.14048630930483
900,5634,2.51969662763365243e-01,127.74950321950018
920,5758,2.50205267257697705e-01,130.6458352599293
940,5868,2.49825178656226693e-01,133.4014902934432
960,5988,2.48621868544543267e-01,136.23588681407273
980,6081,2.44977023910552233e-01,138.6698929835111
1000,6182,2.18905039916792638e-01,141.1213284227997
1020,6297,2.18905039916792638e-01,143.82548525370657
1040,6424,2.14854491882323750e-01,146.55678137019277
1060,6525,2.12329702601206649e-01,149.15271192789078
1080,6629,2.11334469015928506e-01,152.20258127711713
1100,6746,2.10514104742607844e-01,154.99562416784465
1120,6863,2.09410484053024232e-01,157.6756334528327
1140,6954,2.05967913413807463e-01,160.3246455974877
1160,7084,2.03098288152942064e-01,163.06735583394766
1180,7201,2.02601408759596785e-01,165.71257616952062
1200,7316,2.02487689677482485e-01,168.34730251319706
1220,7417,2.02377638106256752e-01,171.08011332154274
1240,7527,2.02276981362562391e-01,173.95026977360249
1260,7645,2.02237085476987266e-01,176.77663959749043
1280,7757,2.02209944729478230e-01,179.63103916496038
1300,7880,2.02202753202309793e-01,182.46683766320348
1320,7979,2.02200224090388569e-01,185.13061210140586
1340,8096,2.02199243331279283e-01,188.12165738269687
1360,8221,2.02198601095232439e-01,191.09001448005438
1380,8336,2.02197897277332339e-01,194.14561346173286
1400,8451,2.02197597745264052e-01,197.12099671550095
1420,8556,2.02197497312109814e-01,200.0818543471396
1440,8658,2.02197409651252630e-01,202.90358543023467
1460,8787,2.02197305943445454e-01,205.81582430191338
1480,8904,2.02196877050441981e-01,208.66971562243998
1500,9025,2.02191435205068493e-01,211.63714969530702
1520,9173,2.02028116611762981e-01,214.36460974253714
1540,9312,1.97073086026915506e-01,217.2809662539512
1541,9312,1.97073086026915506e-01,217.28156830370426
