"Iter.","Eval.","Best","Time m:s"
0,10,5.60281810556598203e-01,0.22096112743020058
1,20,5.60034678001785191e-01,0.3755477722734213
2,30,5.59748750297112796e-01,0.5206838622689247
3,40,5.59443572489410901e-01,0.6594766322523355
20,198,5.28499532458186483e-01,3.273433281108737
40,336,4.27279460205251982e-01,6.280917854979634
60,463,4.06322213626655160e-01,9.236288189888
80,577,4.02264055492730366e-01,11.972021071240306
100,702,3.98283370022574246e-01,15.023349784314632
120,829,3.94742061702980318e-01,18.411922235041857
140,950,3.89598987556671550e-01,21.343618981540203
160,1072,3.09215231247017053e-01,24.447512501850724
180,1116,9.64183412616972657e-02,25.967955036088824
200,1194,6.11788913878995311e-02,28.570152098312974
220,1291,5.94781850569846213e-02,31.20518814586103
240,1433,5.94781850569846213e-02,34.409918976947665
260,1572,5.86215349049044251e-02,37.43857500515878
280,1714,5.78534207041191406e-02,40.61386824026704
300,1845,5.75711089270237106e-02,43.70350602269173
320,1972,5.74897325688121449e-02,46.65707073174417
340,2113,5.74568067678128472e-02,49.81622890755534
360,2239,5.74346508657782029e-02,52.97975775413215
380,2360,5.74187407961554014e-02,56.03427830338478
400,2476,5.74187407961554014e-02,58.98553129658103
420,2588,5.74180617096783363e-02,61.95624789968133
440,2704,5.74178440648007229e-02,65.04315988905728
460,2805,5.74177518990756919e-02,67.95893783122301
480,2919,5.74177503169554793e-02,71.1457739584148
500,3034,5.74176300667300910e-02,74.13236613571644
520,3168,5.74176119114177402e-02,77.25569316372275
540,3265,5.74176013214408795e-02,80.13731353916228
560,3385,5.74175995526892829e-02,83.2933422960341
580,3512,5.74175932525797933e-02,86.41648510657251
600,3641,5.74175869588747778e-02,89.61020051501691
620,3774,5.74175173325427377e-02,92.73212185502052
640,3944,5.74150839128420784e-02,96.1183781772852
660,4134,5.73742032338369415e-02,99.86009270511568
680,4281,5.73654276665060761e-02,103.11316076107323
700,4421,5.73623622642886535e-02,106.37254293449223
720,4564,5.73404038092590954e-02,109.74841174483299
740,4684,5.73181688624106733e-02,113.12129293382168
760,4816,5.72303988932967508e-02,116.43282681331038
780,4977,5.64333014029294311e-02,120.14596854522824
800,5145,5.61611817533826246e-02,123.90429639443755
820,5324,5.60883372095133947e-02,127.39320293441415
840,5501,5.60795620524571770e-02,130.7423414438963
860,5657,5.60786647944791841e-02,133.99119772575796
880,5853,5.60785525778674659e-02,137.57944249548018
900,6039,5.60782454439387457e-02,141.13000024668872
920,6207,5.60772437282595071e-02,144.61967998929322
940,6375,5.60732529687690481e-02,148.01499098166823
960,6528,5.60652121239846243e-02,151.4357670787722
980,6677,5.60600999861117499e-02,154.75270982459188
1000,6843,5.60594135468884189e-02,158.1979563627392
1020,7028,5.60587296594781404e-02,161.55628642439842
1040,7221,5.60582432740156164e-02,164.9082726109773
1060,7404,5.60580709072662983e-02,168.36655522324145
1080,7581,5.60579583571713461e-02,171.6960443891585
1100,7752,5.60575664397163290e-02,175.11141654662788
1120,7893,5.60574164197669353e-02,178.38849451206625
1140,8037,5.60564703999074307e-02,181.87475360371172
1160,8162,5.60552108330352877e-02,185.074094761163
1180,8277,5.60544533387990693e-02,188.2207552753389
1200,8409,5.60543732899513800e-02,191.48625508323312
1220,8524,5.60543129311600746e-02,194.9237312991172
1240,8649,5.60542376009185786e-02,198.07693224214017
1260,8778,5.60540588971518705e-02,201.27485600858927
1280,8898,5.60540075065170604e-02,204.61299339309335
1300,9025,5.60536401885094807e-02,207.641118677333
1320,9163,5.60514991682187838e-02,210.99838298372924
1340,9345,5.60484446560487320e-02,214.47535963729024
1360,9534,5.60457868253572411e-02,217.9546094685793
1380,9734,5.60430266135197447e-02,221.3927854653448
1400,9931,5.60376831548539539e-02,225.03594588302076
1420,10120,5.60343284935187272e-02,228.8201108686626
1440,10312,5.60300314884996167e-02,232.53404135257006
1460,10492,5.60280639805576380e-02,235.97043163515627
1480,10673,5.60253347660603779e-02,239.47272754646838
1500,10865,5.60221612817795936e-02,243.02104450203478
1520,11049,5.60197278558569253e-02,246.56634290143847
1540,11210,5.60170094297294807e-02,250.3722497690469
1560,11378,5.60149486108944897e-02,253.8356541376561
1580,11562,5.60128856719544141e-02,257.3490851894021
1600,11755,5.60110219341338547e-02,260.8086318522692
1620,11938,5.60093786709137884e-02,264.36176068522036
1640,12084,5.60092637751697098e-02,267.86713395640254
1660,12233,5.60091933151255078e-02,271.33766829408705
1680,12382,5.60091858841500687e-02,274.6595375146717
1700,12527,5.60091836665638707e-02,278.10845650173724
1720,12677,5.60091812689979887e-02,281.4930159095675
1740,12842,5.60091711644640014e-02,284.8537672497332
1760,13025,5.60090490294716664e-02,288.02654363401234
1780,13198,5.60086038731082356e-02,291.18973761051893
1800,13363,5.59922161959159614e-02,294.61410591751337
1820,13536,5.59922161959159614e-02,297.96249603293836
1840,13716,5.59922161959159614e-02,301.22116324305534
1860,13885,5.59861718702564168e-02,304.2594529911876
1880,14073,5.59857492983109536e-02,307.43047081679106
1900,14273,5.59856314387777512e-02,310.71975927241147
1920,14473,5.59851928800676121e-02,313.94523079134524
1940,14665,5.59847595881468249e-02,317.14871222525835
1960,14850,5.59833025097378340e-02,320.406542185694
1980,15045,5.59806654714285895e-02,323.9974631499499
2000,15228,5.59643213216170707e-02,327.43390989117324
2020,15408,5.59566570443532779e-02,330.5630404166877
2040,15596,5.59477575351575440e-02,333.7772077322006
2060,15775,5.59422815556029421e-02,336.8119343351573
2080,15968,5.59406318982331521e-02,340.0095340460539
2100,16162,5.59402046539175316e-02,343.23358877934515
2120,16338,5.59395699161891261e-02,346.38753660954535
2140,16485,5.59389923783543408e-02,349.41468066722155
2160,16642,5.59382670161041734e-02,352.54616026580334
2180,16795,5.59381454186147348e-02,355.5977894105017
2200,16951,5.59381323156551841e-02,358.65752586349845
2220,17094,5.59381266760182599e-02,361.72641984187067
2240,17253,5.59381199241218915e-02,364.8187989797443
2260,17415,5.59381065723878537e-02,368.18377005308867
2280,17577,5.59380866934804863e-02,371.1482595372945
2300,17736,5.59380700039795731e-02,374.16953281499445
2320,17907,5.59380631527771621e-02,377.3235377371311
2340,18072,5.59380627959035620e-02,380.303353222087
2360,18256,5.59380625854310268e-02,383.4289405811578
2380,18440,5.59380625095707920e-02,386.444207880646
2400,18612,5.59380624038845892e-02,389.62283833138645
2420,18782,5.59380621597607292e-02,392.7099841684103
2426,18826,5.59380621597607292e-02,393.5129293613136
