"Iter.","Eval.","Best","Time m:s"
0,10,7.41871321689877128e-01,0.31177058070898056
1,18,4.28070769924355554e-01,0.48719488736242056
2,27,4.15971082347143029e-01,0.645604882389307
3,31,4.15971082347143029e-01,0.8007674301043153
20,154,3.41985227183770335e-01,3.6248010341078043
40,295,3.29822223878179610e-01,6.831649872474372
60,430,3.29822223878179610e-01,10.09384774044156
80,569,3.29152241573094695e-01,13.310762446373701
100,710,3.29152241573094695e-01,16.522781657986343
120,848,3.28927220677173282e-01,19.71091035567224
140,979,3.28905732222916747e-01,22.782854507677257
160,1099,3.28905732222916747e-01,25.99149818625301
180,1225,3.28891187888650238e-01,29.200573610141873
200,1366,3.28891187888650238e-01,32.52443345449865
220,1512,3.28867591123734870e-01,35.689004976302385
240,1638,3.28710173243018655e-01,38.91425300948322
260,1806,3.24417564951160864e-01,42.217850484885275
280,1973,2.48311633869834125e-01,45.46811561007053
300,2143,8.82977734140444753e-02,48.780637037009
320,2265,8.61752260273684206e-02,51.95390193257481
340,2392,8.49390532213440685e-02,55.266889500431716
360,2521,8.17651616904968986e-02,58.67469500564039
380,2685,8.01608623716635049e-02,62.17849454283714
400,2878,7.68341392170184823e-02,65.81013263761997
420,3058,7.21332047449200625e-02,69.42050232738256
440,3211,7.05312204762810202e-02,72.68752059806138
460,3366,6.04757152116036853e-02,75.8741401815787
480,3529,5.10384106330084852e-02,79.11307388078421
500,3709,4.96295371188332779e-02,82.48366302065551
520,3901,4.59749164531966584e-02,85.96175337862223
540,4070,4.48669175079585980e-02,89.34147895872593
560,4226,4.41948832344197656e-02,92.59593578707427
580,4387,4.23956657285993396e-02,96.01606302149594
600,4548,3.74376717601280148e-02,99.45361462980509
620,4710,3.46080027964275824e-02,102.95648159831762
640,4895,3.01540069918240158e-02,106.4961174596101
660,5081,2.83826204022804909e-02,110.36569782346487
680,5280,2.54894602446884139e-02,113.96284396201372
700,5477,2.25689068203171021e-02,117.36576557066292
720,5677,2.11832473022374596e-02,120.72989464737475
740,5877,1.98592558918959661e-02,124.17124913912266
760,6077,1.58190075161980317e-02,127.45469935145229
780,6277,1.31860881758019723e-02,130.81711610406637
800,6458,1.19071004824152643e-02,134.24147595651448
820,6630,1.13866234462888360e-02,137.6738230213523
840,6807,1.08907788528448610e-02,141.19079766236246
860,6998,1.03735403161373686e-02,144.60082176607102
880,7187,9.93292234337807625e-03,148.0997544657439
900,7347,9.53693290147771683e-03,151.51586170308292
920,7541,9.17047568252153666e-03,155.14403379615396
940,7741,8.95880832503373470e-03,158.5306404158473
960,7941,8.59904458161583896e-03,161.955342406407
980,8141,7.83563020537648980e-03,165.24374683015049
1000,8341,7.39954911182914149e-03,168.6388071635738
1020,8541,7.25695935195446330e-03,172.06860553100705
1040,8741,7.09320434519239602e-03,175.57769533619285
1060,8941,6.89336009775718978e-03,178.9070575926453
1080,9141,6.69900511202761121e-03,182.1363894911483
1100,9341,6.48981712864747477e-03,185.46271509863436
1120,9541,6.36378130187203236e-03,188.9144461704418
1140,9741,6.23385544100967231e-03,192.37834228482097
1160,9941,6.15936223928747594e-03,195.7174819437787
1180,10141,6.08134667900223167e-03,199.866300791502
1200,10341,5.98516611456056773e-03,203.3629805976525
1220,10541,5.94483671455689044e-03,206.67875372059643
1240,10741,5.90727360025526411e-03,209.97323759738356
1260,10941,5.87781664966856906e-03,213.2621567612514
1280,11141,5.85893221546034213e-03,216.54092638846487
1300,11341,5.85027323011744638e-03,219.7715145330876
1320,11541,5.84512252436089619e-03,223.2300197640434
1340,11741,5.84429401462545871e-03,226.77786939870566
1360,11941,5.84422944144180005e-03,230.1518778214231
1380,12141,5.84422464957049925e-03,233.46306623052806
1400,12341,5.84422436425207931e-03,236.7354702213779
1420,12541,5.84422423542781816e-03,240.12751903384924
1440,12741,5.84422422977821585e-03,243.4697824306786
1460,12941,5.84422422011290996e-03,246.78052367456257
1480,13141,5.84422422011290996e-03,250.0681722247973
1500,13341,5.84422422011290996e-03,253.3872571941465
1520,13541,5.84422422011290996e-03,256.77537585422397
1540,13741,5.84422422011290996e-03,260.16424740478396
1560,13941,5.84422422011290996e-03,263.47750432323664
1580,14141,5.84422422011290996e-03,266.8106633434072
1600,14341,5.84422422011290996e-03,270.16257324256003
1620,14541,5.84422422011290996e-03,273.41955220885575
1621,14541,5.84422422011290996e-03,273.42020172066987
