"Iter.","Eval.","Best","Time m:s"
0,10,4.37693069653037909e+01,6.29387523047626
1,19,4.37693069653037909e+01,12.705022025853395
2,27,4.37693069653037909e+01,18.681411027908325
3,37,4.37693069653037909e+01,24.428911352530122
20,197,4.37693069653037909e+01,124.06299270875752
40,397,3.78314128024694654e+01,245.9955501575023
60,597,3.78314128024694654e+01,365.43401239067316
80,797,3.78314128024694654e+01,485.2888356372714
100,997,3.78314128024694654e+01,596.7444542571902
120,1197,3.78314128024694654e+01,707.5194888040423
140,1397,3.27476606514496353e+01,821.707697186619
160,1597,3.27476606514496353e+01,935.890134645626
180,1797,3.27476606514496353e+01,1028.5988499261439
200,1997,3.27476606514496353e+01,1114.1702989656478
220,2197,3.27476606514496353e+01,1207.6820166185498
240,2397,3.27476606514496353e+01,1297.2980478014797
260,2597,3.27476606514496353e+01,1391.9768550861627
280,2797,3.27476606514496353e+01,1482.8641557935625
300,2997,3.27476606514496353e+01,1573.2908641640097
320,3197,3.27476606514496353e+01,1664.677066911012
332,3307,3.27476606514496353e+01,1708.5217278562486
