"Iter.","Eval.","Best","Time m:s"
0,10,2.42410726512003072e-01,1.1646405570209026
1,20,2.42410726407643634e-01,2.2321042753756046
2,28,2.42410722988577659e-01,3.253882298246026
3,36,2.42410722821019692e-01,4.0335131250321865
20,165,2.42410674415240723e-01,21.918519696220756
40,339,2.42403857021946972e-01,43.28685663640499
60,451,2.42401211382985482e-01,63.45163121074438
80,584,2.42399690693604564e-01,83.01080209761858
100,714,2.42399144756079599e-01,102.06803965009749
120,866,2.42396268135693260e-01,122.94856488332152
140,991,2.42384000039699482e-01,142.99774355441332
160,1111,2.42384000039699482e-01,162.32866832055151
180,1230,2.42379816645445612e-01,180.98089101351798
200,1351,2.42361527062927712e-01,200.4739840514958
220,1469,2.42237304210327686e-01,218.83907234109938
240,1602,2.42175994448409787e-01,238.13569089397788
260,1726,2.42147587636406619e-01,256.4734176583588
280,1845,2.42125310480814149e-01,275.0734941046685
300,1969,2.42122240785394849e-01,295.08950841240585
320,2080,2.42118617310212891e-01,315.9122069478035
340,2190,2.42113137648038684e-01,336.8625431768596
360,2299,2.42098555009613470e-01,356.7169599942863
380,2435,2.42058280909338203e-01,379.4281173516065
400,2559,2.41668776817590525e-01,401.217619612813
420,2660,2.19628655924965444e-01,420.96012863889337
440,2822,2.11379568706603016e-01,444.0803684964776
460,2999,2.04083347464719206e-01,469.6143458355218
480,3199,2.03981725357884586e-01,496.6322042271495
500,3397,2.03404894120500335e-01,524.9610886331648
520,3592,2.02391183549421205e-01,552.0626583527774
540,3746,2.01288345564472254e-01,577.6904790066183
560,3904,2.00669737033876472e-01,602.4236945807934
580,4041,1.98957834087302415e-01,624.1532438453287
600,4217,1.98034676395642401e-01,645.4311408288777
620,4402,1.97729576568292709e-01,665.6171458605677
640,4584,1.97459111404888116e-01,693.08916583471
660,4784,1.97369383975005253e-01,716.3533000275493
680,4963,1.97324843545068129e-01,736.4751997943968
700,5118,1.97321894880750720e-01,752.6714004520327
720,5278,1.97321217294830847e-01,770.9004415795207
740,5428,1.97321177952496013e-01,785.6036200597882
760,5581,1.97321123809089172e-01,799.1356654055417
780,5725,1.97321113414417493e-01,817.0684264563024
800,5868,1.97321109241162695e-01,834.8815022837371
820,6022,1.97321107891765268e-01,855.1016553789377
840,6141,1.97321107786965433e-01,872.9869422186166
860,6290,1.97321107744832858e-01,891.61432348378
880,6432,1.97321107741847634e-01,909.3262333795428
900,6581,1.97321107737838064e-01,927.8660985920578
920,6717,1.97321107736368184e-01,944.633602347225
940,6866,1.97321107735393075e-01,962.021460859105
960,7025,1.97321107735313861e-01,981.4087329860777
980,7163,1.97321107735253798e-01,1000.6337832547724
1000,7305,1.97321107735250911e-01,1019.5440966151655
1020,7437,1.97321107735250079e-01,1036.7030901387334
1040,7585,1.97321107735248275e-01,1054.904635015875
1059,7714,1.97321107735247719e-01,1069.7112294137478
