"Iter.","Eval.","Best","Time m:s"
0,8,4.53803768775037197e-01,0.2342492751777172
1,17,1.97072745912456188e-01,0.4362371787428856
2,22,1.22899644396091287e-01,0.5632973313331604
3,28,1.04862704988057193e-01,0.727692037820816
20,137,9.01804164669152697e-02,3.3754164315760136
40,273,7.72556411341721039e-02,6.639159858226776
60,432,3.59928276906860828e-02,9.763468481600285
80,593,2.87527563428492706e-02,12.893254961818457
100,778,2.76159436085850439e-02,15.933387644588947
120,960,2.50654623485502756e-02,18.99609350040555
140,1133,2.44543120781058575e-02,21.985463112592697
160,1324,2.42047547481420780e-02,25.225235771387815
180,1522,2.41340356086496392e-02,28.387256834656
200,1722,2.38903808685131253e-02,31.59335032477975
220,1921,2.37279418241070281e-02,34.84534668177366
240,2121,2.27441499297941288e-02,38.231590051203966
260,2319,2.12046060981728769e-02,41.6739240847528
280,2518,2.09530949523388001e-02,44.89570201188326
300,2717,2.02221344328631196e-02,48.046152118593454
320,2917,1.88058898823012903e-02,51.291527446359396
340,3117,1.75286018954416631e-02,54.527154844254255
360,3317,1.56676196193199849e-02,57.74343543499708
380,3516,1.43365126032281211e-02,60.96665481477976
400,3716,1.37617926301254745e-02,64.20191127434373
420,3916,1.36019911467554818e-02,67.63233783468604
440,4116,1.35966384760179415e-02,70.77020461857319
460,4316,1.35897173389065012e-02,73.9553426913917
480,4516,1.35887756364419122e-02,77.19462631642818
500,4716,1.35887116889650186e-02,80.47495814785361
520,4916,1.35887069210095298e-02,83.73511020094156
540,5116,1.35887057528021049e-02,87.43222019448876
560,5316,1.35887055455935178e-02,90.91199449822307
580,5516,1.35887055455935178e-02,94.12855530157685
600,5716,1.35887055168676732e-02,97.40619705989957
620,5916,1.35887055168676732e-02,100.74223370477557
640,6116,1.35887055168676732e-02,103.97083820030093
660,6316,1.35887051462834415e-02,107.15794483944774
680,6516,1.35887051462834415e-02,110.408472109586
700,6716,1.35887051462834415e-02,113.66053034365177
720,6916,1.35887051462834415e-02,116.84996688365936
740,7116,1.35887051462834415e-02,120.05029259622097
760,7316,1.35887051462834415e-02,123.24342249706388
780,7516,1.35887051462834415e-02,126.50372544303536
800,7716,1.35887051462834415e-02,129.73243834078312
820,7916,1.35887051462834415e-02,133.0326831266284
840,8116,1.35887051462834415e-02,136.30273685231805
844,8146,1.35887051462834415e-02,136.80069968476892
