"Iter.","Eval.","Best","Time m:s"
0,10,1.56099961667828202e+00,0.24274503253400326
1,20,1.36068919374065445e+00,0.4562366884201765
2,30,1.28887262277250825e+00,0.6142615880817175
3,40,1.02199075284771479e+00,0.8154291920363903
20,156,3.04725465594736067e-01,3.5481333043426275
40,293,2.87567216474571341e-01,6.914064973592758
60,432,2.82826545489412828e-01,10.288503946736455
80,574,2.82424629056452270e-01,13.563364123925567
100,721,2.81667053107095888e-01,16.714347563683987
120,852,2.81189573491831435e-01,19.8908472917974
140,1000,2.78347112033159094e-01,23.147346019744873
160,1137,2.69556068911696090e-01,26.33186819590628
180,1251,2.69275295484213473e-01,29.439489936456084
200,1378,2.68122369727575027e-01,32.54086137190461
220,1512,2.61166243274008059e-01,35.73925790563226
240,1644,2.42559687241998501e-01,39.00936615280807
260,1780,9.25749065227952084e-02,42.223043370991945
280,1928,4.00187803303212741e-02,45.39578360505402
300,2105,3.74091926412605594e-02,48.65312433615327
320,2289,3.70061351338474842e-02,51.97582915239036
340,2469,3.69574965184103210e-02,55.266990687698126
360,2639,3.68867932200936596e-02,58.556640196591616
380,2828,3.55763109031947827e-02,61.83657585456967
400,3016,2.94889006025222979e-02,65.08859121985734
420,3194,2.86249341725943983e-02,68.40211543254554
440,3383,2.63532290929247084e-02,71.65457342937589
460,3582,2.48845218973393310e-02,75.00930588133633
480,3781,2.40464379282739130e-02,78.38072545081377
500,3981,2.31389980499897875e-02,81.66396350972354
520,4181,2.21093711678882893e-02,84.96032219007611
540,4381,1.89058822405335121e-02,88.39570148102939
560,4581,1.63264641254292804e-02,91.72585476189852
580,4781,1.53711297710227048e-02,94.90004302933812
600,4981,1.52717659065705978e-02,98.16440250724554
620,5181,1.52619609091458400e-02,101.85342144407332
640,5381,1.52608578973731663e-02,104.9941283930093
660,5581,1.52608020988416852e-02,108.12310561537743
680,5781,1.52607953748689316e-02,111.16681847162545
700,5981,1.52607948166600723e-02,114.36618932150304
720,6181,1.52607948166600723e-02,117.60741386562586
740,6381,1.52607946910652513e-02,120.73418161645532
760,6581,1.52607946910652513e-02,123.82055640779436
780,6781,1.52607946910652513e-02,126.86619533225894
800,6981,1.52607946910652513e-02,130.01847945339978
820,7181,1.52607945694971468e-02,133.16189737059176
840,7381,1.52607945671751413e-02,136.3184490762651
860,7581,1.52607945344495812e-02,139.45254065841436
880,7781,1.52607945344495812e-02,142.5640329811722
900,7981,1.52607941742567647e-02,145.7840601745993
920,8181,1.52607941742567647e-02,148.85962695255876
940,8381,1.52607941742567647e-02,151.98006384260952
960,8581,1.52607941742567647e-02,155.23320781625807
980,8781,1.52607941742567647e-02,158.3935410603881
1000,8981,1.52607941742567647e-02,161.57976877689362
1020,9181,1.52607941742567647e-02,164.90876083262265
1040,9381,1.52607941742567647e-02,168.34671746753156
1060,9581,1.52607941742567647e-02,171.6537898220122
1080,9781,1.52607941742567647e-02,174.85311170853674
1084,9811,1.52607941742567647e-02,175.33629148639739
