"Iter.","Eval.","Best","Time m:s"
0,10,1.24211994907661150e+00,1.8873947653919458
1,20,1.22923838076114622e+00,3.5097270607948303
2,27,1.20969699942338216e+00,4.615705523639917
3,35,1.17975200410790837e+00,5.94458656385541
20,168,6.03983486156748017e-01,27.5560547914356
40,253,2.79545072041664955e-01,45.411650005728006
60,355,2.36057351666199289e-01,66.9143540225923
80,484,2.32661999167029898e-01,90.5164365824312
100,633,2.30513553574931251e-01,115.89160078950226
120,775,2.27840506970625245e-01,139.9299587123096
140,920,2.25091022402834462e-01,164.47429854422808
160,1058,2.24917461836027954e-01,186.82255935296416
180,1180,2.24868122327867209e-01,207.3837191592902
200,1303,2.24858412951772502e-01,227.55273801647127
220,1431,2.24857402861977473e-01,246.96148452162743
240,1551,2.24855988587024491e-01,265.68682483024895
260,1667,2.24855983569901552e-01,283.95354441553354
280,1805,2.24855938798497301e-01,304.27572623454034
300,1934,2.24855892940510393e-01,327.44001227617264
320,2054,2.24855882663263118e-01,350.9234299752861
340,2177,2.24855876978682367e-01,372.4897769279778
360,2298,2.24855875948150319e-01,394.82094319164753
380,2436,2.24855874860925592e-01,415.92217656597495
400,2541,2.24855873454370914e-01,432.40525760501623
420,2667,2.24855872972167081e-01,452.9803425054997
440,2801,2.24855872847758376e-01,472.879197800532
460,2938,2.24855872794493705e-01,494.8775422498584
480,3071,2.24855872676067103e-01,517.2503153253347
500,3223,2.24855871698734222e-01,539.5228650439531
520,3406,2.24855847739317216e-01,564.3406240195036
540,3570,2.24855714089174152e-01,587.0323808714747
560,3749,2.24855005575155031e-01,612.1872362196445
580,3899,2.24854445448110563e-01,632.9651876147836
600,4067,2.24847088692231828e-01,656.5511860214174
620,4258,2.24781895199108600e-01,684.0481805875897
640,4406,2.24294921243776035e-01,707.9377437438816
645,4432,2.24075569778834971e-01,712.3936790432781
