"Iter.","Eval.","Best","Time m:s"
0,4,4.59034771154073706e-01,0.8049469422549009
1,8,4.33406318411923897e-01,1.9480418507009745
2,12,4.33406318411923897e-01,2.7010642420500517
3,17,4.33406318411923897e-01,3.3369877338409424
20,123,3.94443545452153543e-01,17.449554804712534
40,261,3.19118123109923602e-01,32.48194262199104
60,386,2.88997041689552370e-01,47.11016390658915
80,501,2.84021795498180352e-01,61.35732305794954
100,611,2.83234991459809515e-01,75.68729004450142
120,723,2.81955950108349673e-01,90.38491994515061
140,813,2.81620862676086325e-01,101.8708885256201
160,928,2.80930224192814992e-01,116.20539782755077
180,1053,2.80478881573346994e-01,131.49762405827641
200,1173,2.80156284343584583e-01,145.77341340854764
220,1288,2.80083995143772080e-01,160.99555116705596
240,1419,2.80041162055467585e-01,176.18566839396954
260,1547,2.80041162055467585e-01,191.78229179419577
280,1677,2.80039316878158751e-01,207.68786997906864
300,1802,2.80035324576833944e-01,222.97342874482274
320,1932,2.80034401164488300e-01,238.51371170766652
340,2039,2.80034401164488300e-01,253.11097296141088
360,2165,2.80034387762642722e-01,268.59019843302667
380,2274,2.80034328053660186e-01,283.0856155883521
400,2385,2.80034328053660186e-01,299.12476661615074
420,2500,2.80034289372739109e-01,314.3969486746937
440,2625,2.80034282896816977e-01,332.8084247056395
460,2759,2.80034278196179043e-01,348.56503205373883
480,2878,2.80034274839191910e-01,364.2692043632269
500,3005,2.80034268937406239e-01,381.1611599251628
520,3126,2.80034267849929241e-01,397.2755076419562
540,3263,2.80034267716718244e-01,414.18050734885037
560,3387,2.80034267433303341e-01,429.14698166772723
580,3510,2.80034267233405243e-01,443.80769926682115
600,3634,2.80034267062787390e-01,458.6060974150896
620,3765,2.80034265903739532e-01,475.0545900706202
640,3931,2.80034234185622899e-01,493.6871917434037
660,4100,2.80033933418071423e-01,512.9244311731309
680,4234,2.80033877172253531e-01,531.4763123653829
700,4344,2.80033535954692270e-01,545.9658448975533
720,4491,2.80031495527478524e-01,562.2822854239494
740,4633,2.80006063715102615e-01,578.8744194488972
760,4792,2.79813101612494730e-01,596.9856349378824
780,4917,2.79359631372040340e-01,613.8530217558146
800,5027,2.76280054614120474e-01,629.6626448072493
802,5033,2.76222629968719380e-01,630.5925313942134
