"Iter.","Eval.","Best","Time m:s"
0,7,9.47395019707995556e-01,0.9389200657606125
1,15,9.40482580967924697e-01,2.1637065075337887
2,24,9.19240449652200642e-01,3.2475388646125793
3,34,8.87668243641436927e-01,4.180818824097514
20,148,5.68753395718466837e-01,18.075506642460823
40,266,5.34666965777863323e-01,34.66426946595311
60,385,5.00301687065414780e-01,51.02659547328949
80,494,4.97586377015671100e-01,67.11216235160828
100,619,4.92965446388910100e-01,84.4576171990484
120,736,4.91755961001146824e-01,100.84562647342682
140,852,4.90654057120995912e-01,117.20760122127831
160,961,4.90600033440444894e-01,132.72867531888187
180,1073,4.90569106086504336e-01,148.33698179759085
200,1187,4.90557844466978921e-01,165.21506726555526
220,1310,4.90556145052538195e-01,182.7068716213107
240,1441,4.90554567004721609e-01,197.4291096162051
260,1560,4.90554331568692825e-01,213.2914332728833
280,1680,4.90554170134145706e-01,227.54716215468943
300,1786,4.90554103998323721e-01,242.56791883707047
320,1912,4.90554095243457555e-01,258.4717831239104
340,2017,4.90554086220329144e-01,273.7925418652594
360,2136,4.90554080120182923e-01,287.50426082499325
380,2237,4.90554071574672457e-01,300.72933677211404
400,2347,4.90554068434550739e-01,314.94990266114473
420,2469,4.90554065847797538e-01,330.29184808954597
440,2583,4.90554064637811260e-01,346.6934662554413
460,2714,4.90554054429498176e-01,361.8555313088
480,2847,4.90553889984717384e-01,376.85562835261226
500,3000,4.90552388804280037e-01,392.4106406979263
520,3182,4.90530613864166243e-01,409.36446913331747
540,3351,4.90442586205885434e-01,426.1146879978478
560,3493,4.90436502884457004e-01,440.3006194960326
580,3637,4.90412823622175587e-01,455.2022577356547
600,3773,4.90389871677766098e-01,470.6521366275847
620,3898,4.90352257647768908e-01,485.29572363197803
640,4035,4.90311235748026875e-01,501.71278931573033
660,4187,4.89052240579492037e-01,518.394120035693
680,4330,4.79623309243341789e-01,532.9480911176652
700,4455,4.44316715751882196e-01,546.5536278802902
720,4591,2.90625925019817211e-01,559.3587743695825
740,4665,2.53243174817429695e-01,569.8737148232758
760,4774,2.49615356938690247e-01,582.4013532530516
780,4929,2.49433570764914458e-01,598.3556008301675
800,5097,2.48224554951733539e-01,616.7804822809994
820,5253,2.41758640864908031e-01,633.6550381015986
840,5390,2.27124003361357213e-01,648.4169669505209
860,5531,2.25433269977940332e-01,663.2115208860487
880,5666,2.24606349103686653e-01,679.4990396946669
900,5809,2.17567460486645520e-01,695.8023375105113
920,5958,2.09069781507120384e-01,712.3117608167231
940,6117,2.04553272092765276e-01,729.5002445746213
960,6314,2.02502284503856933e-01,749.237949911505
980,6514,2.02139404040894588e-01,770.8821041379124
1000,6694,2.00922661912654316e-01,791.4369700625539
1020,6848,2.00418895407632885e-01,809.8458263352513
1040,6997,2.00351348768850579e-01,826.7135594617575
1060,7138,2.00302827870290884e-01,841.5120823848993
1080,7278,2.00234607753864535e-01,856.8145241700113
1100,7409,1.99838900083315896e-01,870.6112586129457
1120,7547,1.99667212776050096e-01,884.629059817642
1140,7682,1.99558325445182760e-01,898.7740833070129
1160,7832,1.99518879698312057e-01,913.5550320260227
1180,7955,1.99510026301998544e-01,927.0590357668698
1200,8100,1.99506523396735774e-01,941.0332430191338
1220,8228,1.99504702001347872e-01,954.6093690283597
1240,8372,1.99500640199310075e-01,969.4817688148469
1260,8524,1.99452982988004790e-01,984.6974771507084
1280,8695,1.99302772525362021e-01,1000.7918950784951
1300,8893,1.99208846066309703e-01,1017.2777536455542
1320,9093,1.99173886267622446e-01,1034.425246482715
1340,9270,1.99097433387351780e-01,1051.0873245280236
1360,9424,1.99064698437952131e-01,1068.292995678261
1380,9581,1.99014644170053268e-01,1082.7932622227818
1400,9728,1.99002668365121121e-01,1098.084167284891
1420,9861,1.98995626648398372e-01,1112.8047853242606
1440,9999,1.98980371018080693e-01,1127.774924626574
1460,10166,1.98937831943399923e-01,1144.5595501381904
1480,10355,1.98885975776154550e-01,1162.0875889156014
1500,10555,1.98865487281107839e-01,1179.3457200769335
1520,10755,1.98845794064059445e-01,1198.3861280735582
1540,10949,1.98832679434454263e-01,1216.4864733610302
1560,11126,1.98792467653496063e-01,1233.0038018152118
1580,11306,1.98711671449096017e-01,1249.4814115576446
