"Iter.","Eval.","Best","Time m:s"
0,10,1.54392682231009493e-01,0.23200972191989422
1,19,1.16322452823995975e-01,0.39941758289933205
2,27,7.79921175412151002e-02,0.5515969805419445
3,34,7.79921175412151002e-02,0.7105382774025202
20,153,4.50153230776207947e-02,3.372397331520915
40,313,3.31314416911862725e-02,6.536192649975419
60,499,2.81874982720242764e-02,9.877409717068076
80,691,2.68281846624043689e-02,13.113894985988736
100,875,2.63352961072616382e-02,16.30723395012319
120,1067,2.34626597867876180e-02,19.508924905210733
140,1267,2.17871392172519010e-02,22.69146392866969
160,1467,2.12463843384821972e-02,25.880257105454803
180,1667,1.52160006107243898e-02,29.151605373248458
200,1867,9.24266511442015971e-03,32.46476008184254
220,2067,7.48747673737522931e-03,35.741417394950986
240,2267,7.00550199913741768e-03,38.97842785716057
260,2467,6.81959429977252972e-03,42.13745245523751
280,2667,6.64618142857250575e-03,45.2322187833488
300,2867,6.29373181394111188e-03,48.43173141218722
320,3067,6.02183066486973537e-03,51.56477623619139
340,3267,5.88187187888805901e-03,54.69343883730471
360,3467,5.84685557496125111e-03,57.78533506952226
380,3667,5.84449624932924672e-03,61.018768306821585
400,3867,5.84422991897115204e-03,64.57676488347352
420,4067,5.84422496657970632e-03,67.89525425992906
440,4267,5.84422431843921019e-03,71.11623104847968
460,4467,5.84422426373776976e-03,74.38986624777317
480,4667,5.84422426373776976e-03,77.65694412961602
500,4867,5.84422421847680985e-03,80.89556208625436
520,5067,5.84422421847680985e-03,84.51240945793688
540,5267,5.84422421847680985e-03,87.80179603397846
560,5467,5.84422421847680985e-03,90.96375409327447
580,5667,5.84422421847680985e-03,94.24223650619388
600,5867,5.84422421847680985e-03,97.43433116562665
620,6067,5.84422421847680985e-03,100.64847366698086
640,6267,5.84422421847680985e-03,103.94379757344723
660,6467,5.84422421847680985e-03,107.16319287195802
680,6667,5.84422421847680985e-03,110.36881648376584
699,6847,5.84422421847680985e-03,113.31404580362141
