"Iter.","Eval.","Best","Time m:s"
0,10,7.16702218023617110e-02,0.21880994364619255
1,20,7.16500661113099041e-02,0.41378739662468433
2,30,7.16070493112668932e-02,0.575190756469965
3,40,7.14519633663336790e-02,0.7800561953336
20,188,6.80953775951937540e-02,3.516099199652672
40,346,6.42138332879551993e-02,6.664553603157401
60,520,6.26232057501830280e-02,10.221008000895381
80,702,6.23779683796946288e-02,13.388086965307593
100,902,6.23481865038716804e-02,16.751208912581205
120,1090,6.21877445835919210e-02,19.744223749265075
140,1281,6.21255769820005174e-02,22.722964780405164
160,1472,6.19031748606355681e-02,25.797255877405405
180,1666,5.82275377743780229e-02,28.85717179067433
200,1847,4.91636152676246038e-02,31.99776996485889
220,2030,3.68178395675127085e-02,35.23088701441884
240,2222,3.44678045761722396e-02,38.43739785626531
260,2421,3.34299980068568162e-02,41.70844051986933
280,2620,3.04204043150916974e-02,44.838751174509525
300,2820,2.12053009645407561e-02,48.00383375026286
320,3020,1.36468536585209119e-02,51.18269594758749
340,3220,9.97455585086427961e-03,54.3563668448478
360,3420,8.98383390484573836e-03,57.415254693478346
380,3620,7.94410304289392029e-03,60.62725494801998
400,3820,6.88555732099375376e-03,63.950450260192156
420,4020,6.49839724976878762e-03,67.07345322147012
440,4220,6.32999218646330616e-03,70.13599831983447
460,4420,6.12782210390498596e-03,73.25183651223779
480,4620,5.92856395608562948e-03,76.46354754827917
500,4820,5.88423843310955600e-03,79.65624634362757
520,5020,5.85929442663618225e-03,83.17582874000072
540,5220,5.84806929318144614e-03,86.38199745304883
560,5420,5.84496706458065892e-03,89.64992074295878
580,5620,5.84425114828532148e-03,93.14729333482683
600,5820,5.84422854594295917e-03,96.38050077483058
620,6020,5.84422455369497731e-03,99.50275300256908
640,6220,5.84422432102417629e-03,102.68304404988885
660,6420,5.84422423062358910e-03,105.86580921709538
680,6620,5.84422423062358910e-03,109.0519320461899
700,6820,5.84422423062358910e-03,112.23666156083345
720,7020,5.84422423062358910e-03,115.41923324018717
740,7220,5.84422423062358910e-03,118.502557085827
760,7420,5.84422423062358910e-03,121.62001465074718
780,7620,5.84422423062358910e-03,124.73728774115443
800,7820,5.84422419693464423e-03,127.81312923878431
820,8020,5.84422419693464423e-03,130.98224292881787
840,8220,5.84422419693464423e-03,134.11115203611553
860,8420,5.84422413769189290e-03,137.07231722027063
880,8620,5.84422413769189290e-03,140.19484797865152
900,8820,5.84422413769189290e-03,143.33887368999422
920,9020,5.84422413769189290e-03,146.48138282448053
940,9220,5.84422413769189290e-03,149.87408877536654
960,9420,5.84422413769189290e-03,153.09006476774812
980,9620,5.84422413769189290e-03,156.19079621136189
1000,9820,5.84422413769189290e-03,159.2301160171628
1020,10020,5.84422413769189290e-03,162.5543410591781
1040,10220,5.84422413769189290e-03,165.84312465414405
1055,10360,5.84422413769189290e-03,168.00021719560027
