"Iter.","Eval.","Best","Time m:s"
0,7,5.65811971110579126e-01,0.2118566855788231
1,12,2.88325255043007211e-01,0.33957849256694317
2,21,2.82650228499584433e-01,0.5019142776727676
3,30,1.44519503100208446e-01,0.6441845390945673
20,161,6.46567447026951680e-02,3.1297948751598597
40,332,5.69697785991308964e-02,6.491518929600716
60,505,5.63021927060388255e-02,9.555712262168527
80,677,5.54037162531352059e-02,12.863353999331594
100,848,5.37151087747209377e-02,16.34645196981728
120,1023,4.94741678009265051e-02,19.532773794606328
140,1190,4.41538285520525486e-02,22.78769462555647
160,1360,3.87291279900086952e-02,26.01325544528663
180,1525,3.20429093683383265e-02,29.10194505006075
200,1701,3.01473630199479738e-02,32.32416107133031
220,1881,2.95737463494126322e-02,35.65706702508032
240,2079,2.94789893322069951e-02,38.94933005422354
260,2279,2.94610935555089798e-02,42.20158657245338
280,2479,2.94335581822660342e-02,45.501607205718756
300,2679,2.90284180934108557e-02,48.90447813458741
320,2879,2.82010351418344428e-02,52.133341174572706
340,3079,2.79667838073028689e-02,55.39129525795579
360,3279,2.78876605994905630e-02,58.63906884007156
380,3479,2.77341858281255141e-02,61.857570335268974
400,3679,2.70197943790274134e-02,65.042246542871
420,3879,2.23349540131788024e-02,68.46072746813297
440,4079,1.70343776174434504e-02,71.69103395752609
460,4279,1.22840540015068788e-02,74.90260987915099
480,4479,7.83753553874498229e-03,78.00669861212373
500,4679,6.80969524076571221e-03,81.16442728042603
520,4879,6.13011685209139279e-03,84.39331651479006
540,5079,6.03357208222430816e-03,88.3560354821384
560,5279,5.99990871717573978e-03,91.60372171550989
580,5479,5.92596421163616056e-03,94.80349719524384
600,5679,5.87484595998447653e-03,98.05834745615721
620,5879,5.84910091185798352e-03,101.51274840347469
640,6079,5.84483932321814333e-03,104.71794666908681
660,6279,5.84427578442210920e-03,107.87665897980332
680,6479,5.84422783144908364e-03,111.1155181452632
700,6679,5.84422437372446486e-03,114.28520395979285
720,6879,5.84422427176063339e-03,117.52272924780846
740,7079,5.84422425614739352e-03,120.84245794452727
760,7279,5.84422423627339004e-03,124.17684713751078
780,7479,5.84422422027491926e-03,127.40672357007861
800,7679,5.84422422027491926e-03,130.78456652909517
820,7879,5.84422422027491926e-03,134.1456826813519
840,8079,5.84422421993577822e-03,137.62324381060898
860,8279,5.84422420775244835e-03,141.0319314673543
880,8479,5.84422420775244835e-03,144.38665637746453
900,8679,5.84422420775244835e-03,147.70385043509305
920,8879,5.84422420775244835e-03,151.3384212590754
940,9079,5.84422420775244835e-03,154.62140404060483
960,9279,5.84422420775244835e-03,157.94028309360147
980,9479,5.84422420775244835e-03,161.43434939906
1000,9679,5.84422418469174483e-03,164.78284992277622
1020,9879,5.84422418469174483e-03,168.01032212376595
1040,10079,5.84422418469174483e-03,171.9054176080972
1060,10279,5.84422418469174483e-03,175.22422461025417
1080,10479,5.84422417888446136e-03,178.52883596904576
1100,10679,5.84422417888446136e-03,181.83024852909148
1120,10879,5.84422417888446136e-03,185.0115016810596
1140,11079,5.84422417888446136e-03,188.05743649229407
1160,11279,5.84422417888446136e-03,191.28237183205783
1180,11479,5.84422417888446136e-03,194.5315729789436
1183,11499,5.84422417888446136e-03,194.87686479650438
