"Iter.","Eval.","Best","Time m:s"
0,10,1.10926915571879992e+00,0.2262609638273716
1,20,9.40212080921699389e-01,0.4458607453852892
2,30,4.95790307869591884e-01,0.6012353077530861
3,40,4.84343525465432301e-01,0.7463635373860598
20,176,6.05817930889906778e-02,3.38487652502954
40,323,6.05817930889906778e-02,6.226722167804837
60,484,5.63562945851266150e-02,9.200377531349659
80,650,4.72208116330851413e-02,12.558564336970448
100,828,4.42870948964343911e-02,15.86924665234983
120,1023,4.27448474488860350e-02,19.114901652559638
140,1218,4.18873378542392247e-02,22.44609883055091
160,1418,4.18196663075905417e-02,25.672242598608136
180,1618,4.14044172962508422e-02,29.412015039473772
200,1814,3.46730380991247186e-02,32.70899558626115
220,2001,3.31409331125786105e-02,35.97460619173944
240,2201,3.29755088634765686e-02,39.27418480068445
260,2401,3.28145115323489334e-02,42.50503049790859
280,2601,3.22594638797273833e-02,45.77022876404226
300,2801,3.14175507410797555e-02,49.054288513958454
320,3001,3.02386802056941392e-02,52.21753241121769
340,3201,2.62380135057340945e-02,55.48311726376414
360,3401,2.34117784101786769e-02,58.697834147140384
380,3601,1.93739344658833620e-02,61.9370077252388
400,3801,1.44420438753126400e-02,65.2769955471158
420,4001,9.86705674562048975e-03,68.78117523901165
440,4201,8.17291111840251321e-03,71.98158953338861
460,4401,7.39075102537304490e-03,75.21761188656092
480,4601,7.15473650319185632e-03,78.53114105388522
500,4801,7.11371071632638154e-03,81.82380176708102
520,5001,7.04714845297258960e-03,85.46110665425658
540,5201,7.01335075929886489e-03,89.0441956333816
560,5401,6.99669943081652253e-03,92.3515556640923
580,5601,6.99422547248057871e-03,95.74750606529415
600,5801,6.99326307681780428e-03,99.01147415675223
620,6001,6.99005820048247215e-03,102.24447690322995
640,6201,6.81338057525404921e-03,105.46411669999361
660,6401,6.49030280547908088e-03,108.73621222935617
680,6601,6.10258212138784385e-03,111.93465150520205
700,6801,5.86691602113496597e-03,115.10797060094774
720,7001,5.84674239702441707e-03,118.18696722947061
740,7201,5.84427294352864515e-03,121.25972992926836
760,7401,5.84422590334042914e-03,124.48963386379182
780,7601,5.84422429013422683e-03,127.78511548042297
800,7801,5.84422429013422683e-03,131.18662423454225
820,8001,5.84422426630537128e-03,134.35354470647871
840,8201,5.84422425714147421e-03,137.56694795563817
860,8401,5.84422421738244567e-03,140.83684318512678
880,8601,5.84422421738244567e-03,144.12837092019618
900,8801,5.84422421738244567e-03,147.4247944019735
920,9001,5.84422421738244567e-03,151.09816510602832
940,9201,5.84422418626524918e-03,154.30802782811224
960,9401,5.84422418626524918e-03,157.5674521382898
980,9601,5.84422418626524918e-03,160.74337584897876
1000,9801,5.84422418626524918e-03,164.18946979008615
1020,10001,5.84422418626524918e-03,167.68962182477117
1040,10201,5.84422418626524918e-03,171.31503506749868
1060,10401,5.84422418626524918e-03,174.41920764371753
1080,10601,5.84422418626524918e-03,177.548293242231
1100,10801,5.84422418626524918e-03,180.7303387336433
1120,11001,5.84422418626524918e-03,183.9448107946664
1130,11091,5.84422418626524918e-03,185.36651638895273
