"Iter.","Eval.","Best","Time m:s"
0,10,7.19123621547506503e-02,0.23908651992678642
1,20,7.19110956789856953e-02,0.4165322296321392
2,30,7.19102230285972865e-02,0.5455953758209944
3,40,7.19089372526635073e-02,0.7232932969927788
20,170,6.76907198198393595e-02,3.071779888123274
40,339,6.38472248443136686e-02,5.929456559941173
60,515,6.38472248443136686e-02,8.918848246335983
80,697,6.31641336621563548e-02,11.909543486312032
100,847,6.26231447469378921e-02,14.852507976815104
120,1022,6.21153615149712332e-02,17.940647890791297
140,1194,5.17431730240167781e-02,21.15422409772873
160,1372,3.87949437101417285e-02,24.374428782612085
180,1571,2.89719826606024966e-02,27.733683506026864
200,1771,2.71590451442316298e-02,31.023080054670572
220,1971,2.38604650100079328e-02,34.38913091272116
240,2168,1.84069175835309649e-02,37.78474520333111
260,2350,1.69062799133386926e-02,41.121996043249965
280,2511,1.61439756912798472e-02,44.43175909668207
300,2681,1.55515342395245466e-02,47.67827444523573
320,2876,1.46972491646933951e-02,51.06499980762601
340,3076,1.43226097862925190e-02,54.365605998784304
360,3276,1.40177716551641209e-02,57.605475060641766
380,3476,1.36208640461382511e-02,60.93295109272003
400,3676,1.34563487045095426e-02,64.0880285166204
420,3876,1.33656693572082597e-02,67.4187685251236
440,4076,1.33099015691346793e-02,70.7938083652407
460,4276,1.32834497831015152e-02,74.1371891386807
480,4476,1.32757140772867457e-02,77.39551977068186
500,4676,1.32699074624334536e-02,80.60548059642315
520,4876,1.32672620814697911e-02,83.89152599684894
540,5076,1.32665136389113186e-02,87.89615531824529
560,5276,1.32664351428692165e-02,91.25705056264997
580,5476,1.32664179287315335e-02,94.54141743294895
600,5676,1.32664134728886010e-02,97.78569555468857
620,5876,1.32664117069925622e-02,101.08241921849549
640,6076,1.32664064971750456e-02,104.49177222885191
660,6276,1.32663586974932756e-02,107.77663364633918
680,6476,1.32659542219141710e-02,111.0649926867336
700,6676,1.32521591019646601e-02,114.31344176083803
720,6876,1.32331942354212504e-02,117.53938161768019
740,7076,1.31652922676349492e-02,120.84910666942596
760,7276,1.31008336021040898e-02,124.04847870953381
780,7476,1.29652507389600123e-02,127.1369802840054
800,7676,1.26715722356430614e-02,130.2573523875326
820,7876,1.22493364833916388e-02,133.35102299042046
840,8076,1.06447656061702464e-02,136.5184348616749
860,8276,9.33554904832143741e-03,139.68634513951838
880,8476,8.31860804865000233e-03,142.91853319853544
900,8676,7.41872733111783277e-03,146.05716499127448
920,8876,6.56896033010640444e-03,149.1384033113718
940,9076,5.93440929778530669e-03,152.17458807490766
960,9276,5.87093729562902875e-03,155.53654628247023
980,9476,5.85016304617890035e-03,158.5189129859209
1000,9676,5.84465118542426901e-03,161.73337882198393
1020,9876,5.84424025616622853e-03,165.09058628976345
1040,10076,5.84422545848646037e-03,168.84298994764686
1060,10276,5.84422440182304041e-03,172.21094933524728
1080,10476,5.84422433550721519e-03,175.39361975714564
1100,10676,5.84422426691848240e-03,178.58094888925552
1120,10876,5.84422421145995921e-03,181.67326924204826
1140,11076,5.84422421145995921e-03,184.93967207334936
1160,11276,5.84422421145995921e-03,188.21825118921697
1180,11476,5.84422421145995921e-03,191.44596329517663
1200,11676,5.84422421145995921e-03,194.86980793066323
1220,11876,5.84422421145995921e-03,198.20404239743948
1240,12076,5.84422421145995921e-03,201.42007647268474
1260,12276,5.84422421145995921e-03,204.56424933485687
1280,12476,5.84422421145995921e-03,207.65604695864022
1300,12676,5.84422421145995921e-03,210.8736573625356
1319,12856,5.84422421145995921e-03,213.87254718318582
