"Iter.","Eval.","Best","Time m:s"
0,10,3.73148268100152170e-01,0.21693632006645203
1,19,3.73147958253076839e-01,0.4348694197833538
2,28,3.73145369444349340e-01,0.5946912840008736
3,37,3.73143300013833834e-01,0.7503977157175541
20,176,3.73102205722398828e-01,3.4069083016365767
40,344,3.71665997135563475e-01,6.420685783028603
60,501,3.60801721142297693e-01,9.329020025208592
80,634,3.60566152376266047e-01,12.254246482625604
100,763,3.59694770662830343e-01,15.11579680070281
120,899,3.58713411206640076e-01,17.789077764376998
140,1023,3.57175399604485300e-01,20.686327571049333
160,1171,3.17618142377569246e-01,23.61601371318102
180,1306,7.83586323835525622e-02,26.541380774229765
200,1439,7.78683692582251979e-02,29.508433500304818
220,1572,7.47871970863202007e-02,32.64695119857788
240,1701,7.36277751310321915e-02,35.54094157554209
260,1830,7.29136838533798598e-02,38.30492992885411
280,1934,7.28394094458301583e-02,40.893283020704985
300,2043,7.25233390614977713e-02,43.58212646283209
320,2166,7.24275425490495395e-02,46.367577221244574
340,2269,7.21767888931191814e-02,49.07949476316571
360,2422,6.96925487284035111e-02,52.0422954056412
380,2566,6.62198660242982323e-02,55.03878213092685
400,2721,6.54583891497029918e-02,57.92274026013911
420,2860,6.51594516851261019e-02,60.72482871077955
440,3011,6.50620606421626474e-02,63.72914561443031
460,3151,6.49847738734825042e-02,66.70416696742177
480,3273,6.46481012761783713e-02,69.51758864708245
500,3396,6.40384870505352616e-02,72.38236561976373
520,3502,6.38575552272614005e-02,75.15937082469463
540,3647,6.37746426456674426e-02,78.19579211995006
560,3763,6.37696778338451842e-02,80.9348877184093
580,3892,6.37688010061996102e-02,83.7885525021702
600,4019,6.37650483577114624e-02,86.6682658791542
620,4099,6.37631536513052904e-02,88.91355579160154
640,4231,6.37617134113683398e-02,91.76522505097091
660,4355,6.37616082775707832e-02,94.58370107226074
680,4498,6.37616082775707832e-02,97.4744110610336
700,4654,6.37614376654506293e-02,100.46773151867092
720,4824,6.37614376654506293e-02,103.42385449819267
740,5000,6.37614376654506293e-02,107.07761910371482
760,5188,6.37614376654506293e-02,110.6307483240962
780,5383,6.37614376654506293e-02,113.6897661332041
800,5582,6.37614376654506293e-02,116.8922144304961
820,5782,6.37606269661250696e-02,120.02153339982033
840,5980,6.37604648653693068e-02,123.0021595787257
860,6169,6.37604648653693068e-02,126.07724113203585
880,6369,6.37604648653693068e-02,129.02159084752202
900,6569,6.37604648653693068e-02,132.00554476305842
920,6758,6.37604228507016729e-02,135.00564563460648
940,6934,6.37604228507016729e-02,137.94373203627765
960,7132,6.37604228507016729e-02,140.9726336300373
980,7332,6.37604228507016729e-02,144.02487664856017
1000,7531,6.37604228507016729e-02,147.00230627693236
1020,7725,6.37604228507016729e-02,150.1000493299216
1040,7916,6.37604228507016729e-02,153.13522258028388
1060,8114,6.37604228507016729e-02,156.11646701954305
1080,8311,6.37604228507016729e-02,159.08773640543222
1100,8511,6.37604228507016729e-02,162.03231932595372
1111,8611,6.37604228507016729e-02,163.58507777750492
