"Iter.","Eval.","Best","Time m:s"
0,10,1.23716836512852618e-01,0.23211808502674103
1,20,1.23712219592127456e-01,0.384437745437026
2,30,1.23707868465653653e-01,0.5332741402089596
3,40,1.23705090599622078e-01,0.6867792755365372
20,175,1.23573386071432229e-01,3.3464278038591146
40,358,1.19290851229899283e-01,6.402434712275863
60,528,5.58623234570668203e-02,9.529868653044105
80,632,5.51887110331190089e-02,12.66752022691071
100,755,5.47903234328766808e-02,15.713147202506661
120,879,5.42043500437028106e-02,18.943274000659585
140,1017,5.41339778685622774e-02,22.335968429222703
160,1143,5.38498135373747105e-02,25.449302423745394
180,1258,5.38067353360906706e-02,28.487568616867065
200,1371,5.33270255188587755e-02,31.582886580377817
220,1524,4.84514194543933380e-02,34.85973443090916
240,1680,4.56330197639602392e-02,38.28394174017012
260,1816,4.47414606106660701e-02,41.634873777627945
280,1955,4.42677596104260745e-02,45.074111487716436
300,2098,4.37205298877313825e-02,48.608080783858895
320,2216,4.27207124937650853e-02,51.8051276486367
340,2341,4.15188774346504225e-02,55.13236194849014
360,2483,3.89411469515058492e-02,58.467327769845724
380,2656,3.44591638706986461e-02,62.02186010405421
400,2845,3.33318648690908159e-02,65.56782329082489
420,3045,3.22830158155167982e-02,68.93584902398288
440,3245,3.09561346337297906e-02,72.24270699732006
460,3444,2.79079761503739088e-02,75.80820704810321
480,3644,2.65528585385583840e-02,79.42691711336374
500,3844,2.09692948318289663e-02,82.95831814780831
520,4043,1.53525914991512573e-02,86.32684499584138
540,4222,1.42525258104199536e-02,89.5786811914295
560,4391,1.37359113064444583e-02,92.67234506830573
580,4566,1.35824010579159247e-02,95.69650649651885
600,4762,1.32318341111348266e-02,98.93587362021208
620,4962,1.22871375285792655e-02,102.31913809478283
640,5159,8.44115232517751897e-03,105.89852469600737
660,5358,6.25694322202317941e-03,108.88397295586765
680,5558,5.88605916529034295e-03,111.87217153608799
700,5758,5.85405522524136846e-03,115.09804869815707
720,5958,5.84558453264182303e-03,118.20597082935274
740,6158,5.84432476887063786e-03,121.26521395333111
760,6358,5.84422618907174968e-03,124.33927841670811
780,6558,5.84422432907615291e-03,127.42037155292928
800,6758,5.84422428189450890e-03,130.6313268300146
820,6958,5.84422428189450890e-03,133.78546840883791
840,7158,5.84422424849085406e-03,136.88811419531703
860,7358,5.84422424849085406e-03,140.01114248670638
880,7558,5.84422424849085406e-03,143.22552903741598
900,7758,5.84422424849085406e-03,146.39577788487077
920,7958,5.84422424849085406e-03,149.4213597290218
940,8158,5.84422424849085406e-03,152.54924428090453
960,8358,5.84422424849085406e-03,155.82370522990823
980,8558,5.84422423648178063e-03,159.24010019749403
1000,8758,5.84422423518164702e-03,162.53074700571597
1020,8958,5.84422420764492672e-03,165.76216065138578
1040,9158,5.84422420764492672e-03,168.96855448186398
1060,9358,5.84422420764492672e-03,172.15440657176077
1080,9558,5.84422420764492672e-03,175.2364213820547
1100,9758,5.84422420764492672e-03,178.33386979997158
1120,9958,5.84422420764492672e-03,181.69787823036313
1140,10158,5.84422420764492672e-03,185.39290059916675
1160,10358,5.84422420764492672e-03,188.53414915129542
1180,10558,5.84422420764492672e-03,191.75929395854473
1200,10758,5.84422420764492672e-03,194.8766412679106
1210,10848,5.84422420764492672e-03,196.32783479429781
