"Iter.","Eval.","Best","Time m:s"
0,10,7.18975401063598335e-02,0.2184688001871109
1,19,7.18975401063598335e-02,0.41752462089061737
2,29,7.18975401063598335e-02,0.5704419780522585
3,39,7.18975401063598335e-02,0.702145541086793
20,206,7.18975399654878250e-02,3.160251511260867
40,395,7.18975396502479214e-02,6.155116269364953
60,584,7.18975396502479214e-02,9.107632424682379
80,778,7.18975369171501316e-02,11.917625797912478
100,941,7.18975018802742033e-02,14.696111973375082
120,1083,7.18971261634065301e-02,17.55488123372197
140,1210,7.18970443413463056e-02,20.133266292512417
160,1326,7.18970315714908964e-02,22.796635702252388
180,1471,7.18968047688595402e-02,25.496199728921056
200,1609,7.18958901425944680e-02,28.44283620454371
220,1744,7.18957031406731450e-02,31.12392912246287
240,1902,7.18134954056913466e-02,33.871196780353785
260,1986,7.17032697740845604e-02,36.333109794184566
280,2089,7.13325067090489484e-02,38.91446430794895
300,2236,7.12759144103938813e-02,41.767527187243104
320,2367,7.11961567265574496e-02,44.56751471199095
340,2525,7.09446250334256345e-02,47.62977300956845
360,2664,7.07412218207316007e-02,50.455157617107034
380,2797,7.06515040814200967e-02,53.480919659137726
400,2941,7.06186716669097020e-02,56.47546963207424
420,3093,7.05654400304874252e-02,59.5321780256927
440,3269,7.04303298603034950e-02,62.61478218063712
460,3437,7.03907655441875640e-02,65.95181071013212
480,3579,7.03782778208866255e-02,68.99658676609397
500,3740,7.03768861946307139e-02,71.8473217561841
520,3887,7.03737345104663153e-02,74.91714819706976
540,4022,7.03669219752648678e-02,77.82428565993905
560,4185,7.03248750653535371e-02,80.75621871650219
580,4336,6.91185004621447663e-02,84.00326065719128
600,4473,6.86617609005027441e-02,87.11290987767279
620,4600,6.78843927258176855e-02,90.1112350858748
640,4729,6.47991787131253633e-02,93.21982180513442
660,4846,6.23013712582558485e-02,96.40663232654333
680,4955,6.20989440488830535e-02,99.66894197650254
700,5086,6.18889074005521886e-02,103.16718822903931
720,5207,6.18083099119218979e-02,106.379324125126
740,5330,6.17882181169886954e-02,109.62519752979279
760,5441,6.17822529044618068e-02,112.77268907055259
780,5566,6.17670095950368994e-02,115.80720495805144
800,5692,6.17348839933799520e-02,118.95353809557855
820,5827,6.17260223749992731e-02,122.20275121182203
840,5966,6.17145964906036446e-02,125.32436131685972
860,6091,6.16968346807676496e-02,128.35589933395386
880,6216,6.16600866997406641e-02,131.29416776634753
900,6347,6.14599621343315250e-02,134.22582816518843
920,6486,6.07079384010246886e-02,137.25661983899772
940,6636,5.88766380252867955e-02,140.11071062460542
960,6822,5.82184363242263733e-02,143.22209032438695
980,6991,5.81210842628584745e-02,146.48885032907128
1000,7152,5.81121786244851307e-02,149.7255685403943
1020,7305,5.80403780002600456e-02,152.929531712085
1040,7488,5.78355218448358202e-02,156.1467898339033
1060,7656,5.73378297439717105e-02,159.42728229053319
1080,7825,5.64469366235050632e-02,162.75067710131407
1100,8018,5.63874353694497343e-02,165.95534242875874
1120,8218,5.63681503225763603e-02,169.4690194223076
1140,8417,5.62492516992087396e-02,172.95873927511275
1160,8603,5.61370996813686726e-02,176.34058790281415
1180,8803,5.60620026361398072e-02,179.61170812509954
1200,8991,5.60353774058890350e-02,182.83818070217967
1220,9171,5.59814826148455000e-02,186.12901264987886
1240,9370,5.59534519343609718e-02,189.49543247185647
1260,9559,5.59481170030342104e-02,192.77344784885645
1280,9759,5.59460891276908137e-02,196.01274898834527
1300,9959,5.59425884821315028e-02,199.5144991464913
1320,10159,5.59399886213158282e-02,203.42547615803778
1340,10348,5.59383743697938751e-02,207.03710654750466
1360,10499,5.59380479573419187e-02,210.12891173548996
1380,10647,5.59380278269964656e-02,213.11642281897366
1400,10790,5.59380222997693868e-02,216.17483670637012
1420,10921,5.59380207608545579e-02,219.28278988972306
1440,11064,5.59380190693795215e-02,222.384908773005
1460,11220,5.59380183977211745e-02,225.50109891593456
1480,11408,5.59380151195017564e-02,228.8058655653149
1500,11589,5.59379854357509726e-02,232.12653029710054
1520,11780,5.58989987149392242e-02,235.33016359992325
1540,11923,3.75825114434882868e-02,238.174347858876
1560,12105,3.75825114434882868e-02,241.39529862813652
1580,12297,3.74598768063464233e-02,244.5047773718834
1600,12497,3.44221302236397686e-02,247.6808417700231
1620,12677,2.85675439276331239e-02,250.82266179472208
1640,12865,2.77809357113749343e-02,253.9647927954793
1660,13040,2.58941110016060599e-02,257.12799210846424
1680,13233,2.13344463393964900e-02,260.0888663548976
1700,13420,1.60635439256488800e-02,263.0698137525469
1720,13612,1.26036994793339210e-02,266.25567159056664
1740,13812,1.06218181790053937e-02,269.4209968764335
1760,14012,1.04094618651879509e-02,272.4779912419617
1780,14212,1.03898975320065676e-02,275.47440468519926
1800,14412,1.03774548053402419e-02,278.4759254604578
1820,14612,1.03683883880807820e-02,281.4341353867203
1840,14812,1.03304003015815427e-02,284.47240108437836
1860,15012,1.01645478868726859e-02,287.94786062277853
1880,15212,9.85311502565143146e-03,291.5988347735256
1900,15412,9.62073888610655292e-03,294.61209592968225
1920,15612,8.65803144129042961e-03,297.78134795837104
1940,15812,6.92250280345080207e-03,300.92866187915206
1960,16012,6.34001742647209016e-03,304.0571762546897
1980,16212,6.18165583613786065e-03,307.09115995652974
2000,16412,6.06206949954035332e-03,310.3491982650012
2020,16612,5.96079900423778560e-03,313.4606758505106
2040,16812,5.87940518883703009e-03,316.6879912894219
2060,17012,5.85098751550696284e-03,320.00025955215096
2080,17212,5.84479507362309619e-03,323.11400610767305
2100,17412,5.84424816855731027e-03,326.2959909103811
2120,17612,5.84422604685093643e-03,329.32776976935565
2140,17812,5.84422431731367389e-03,332.694695238024
2160,18012,5.84422428006926321e-03,336.03026769682765
2180,18212,5.84422427719543183e-03,339.12353000976145
2200,18412,5.84422427719543183e-03,342.2484587803483
2220,18612,5.84422426447728759e-03,345.38626881316304
2240,18812,5.84422420553984672e-03,348.5089587196708
2260,19012,5.84422420553984672e-03,351.5539125967771
2280,19212,5.84422420553984672e-03,354.7201970499009
2300,19412,5.84422420553984672e-03,357.80822666175663
2320,19612,5.84422420553984672e-03,360.9674542080611
2340,19812,5.84422420553984672e-03,364.1500736195594
2360,20012,5.84422420553984672e-03,367.6848788689822
2380,20212,5.84422420553984672e-03,371.062864523381
2400,20412,5.84422420553984672e-03,374.27335274778306
2420,20612,5.84422420553984672e-03,377.3792082853615
2428,20682,5.84422420553984672e-03,378.44056163728237
