"Iter.","Eval.","Best","Time m:s"
0,3,1.90355753163880315e+00,0.24066988937556744
1,9,1.90355753163880315e+00,0.431286683306098
2,14,8.15731520328739190e-01,0.5867238603532314
3,19,3.62271250586902904e-01,0.7079389113932848
20,127,6.40623646400343694e-02,3.0977188367396593
40,280,4.12028256476471358e-02,5.912728913128376
60,474,3.68298575253531019e-02,8.96145854704082
80,662,3.17576553211945389e-02,12.010876460000873
100,840,2.92505628248404710e-02,15.062874149531126
120,1036,2.84549955239728238e-02,18.239465886726975
140,1235,2.83598698115944160e-02,21.557236151769757
160,1435,2.83151221132505598e-02,25.091890327632427
180,1635,2.83025933631709144e-02,28.32556977495551
200,1835,2.82559254235591681e-02,31.569442376494408
220,2035,2.80203684195652648e-02,34.73746333271265
240,2235,2.59970566599598656e-02,38.00301126204431
260,2435,2.06157030857082764e-02,41.226228967309
280,2635,1.28742165508225377e-02,44.359262159094214
300,2835,1.08310328964938297e-02,47.60127182491124
320,3035,9.66486162509279899e-03,50.93379041366279
340,3235,8.50144147987035373e-03,54.12938415072858
360,3435,7.93662721821256946e-03,57.36893045529723
380,3635,7.60941746388793094e-03,60.59453932195902
400,3835,7.47808862532818759e-03,63.857083106413484
420,4035,7.38137608796628382e-03,66.96266721747816
440,4235,7.32333005717013437e-03,70.40012443065643
460,4435,7.30593564622819720e-03,73.67498359642923
480,4635,7.30270948249869909e-03,76.95528044551611
500,4835,7.30241405971660505e-03,80.17917406745255
520,5035,7.30238527620630327e-03,83.90779806673527
540,5235,7.30238465671229076e-03,87.28664449974895
560,5435,7.30238331144940443e-03,90.54425154067576
580,5635,7.30238331144940443e-03,93.81396390497684
600,5835,7.30238331144940443e-03,97.11180097609758
620,6035,7.30238331144940443e-03,100.32486576400697
640,6235,7.30238331144940443e-03,103.55050363950431
660,6435,7.30238331144940443e-03,106.8097722120583
680,6635,7.30238331144940443e-03,110.22809003666043
700,6835,7.30238331144940443e-03,113.66812461428344
720,7035,7.30238331144940443e-03,116.99289973638952
740,7235,7.30238309816694763e-03,120.27000168524683
760,7435,7.30238309816694763e-03,123.54990862309933
780,7635,7.30238309816694763e-03,126.79888206534088
800,7835,7.30238309816694763e-03,130.03385333158076
820,8035,7.30238309816694763e-03,133.34968345426023
840,8235,7.30238283348984881e-03,136.6549050603062
860,8435,7.30238283348984881e-03,139.90770347043872
880,8635,7.30238283348984881e-03,143.2580362930894
900,8835,7.30238283348984881e-03,146.9603683743626
920,9035,7.30238283348984881e-03,150.15971238166094
940,9235,7.30238283348984881e-03,153.4769111033529
960,9435,7.30238283348984881e-03,156.764269862324
980,9635,7.30238273139078350e-03,159.99771407060325
1000,9835,7.30238273139078350e-03,163.1793362479657
1020,10035,7.30238273139078350e-03,166.87245568446815
1040,10235,7.30238273139078350e-03,170.16457062400877
1060,10435,7.30238273139078350e-03,173.33541781455278
1080,10635,7.30238273139078350e-03,176.60693349316716
1100,10835,7.30238273139078350e-03,179.8835809957236
1120,11035,7.30238273139078350e-03,183.36927565559745
1140,11235,7.30238273139078350e-03,186.75392427295446
1160,11435,7.30238273139078350e-03,189.99800510704517
1162,11445,7.30238273139078350e-03,190.17499490641057
