"Iter.","Eval.","Best","Time m:s"
0,10,7.09872125325657771e-02,0.23422685824334621
1,18,7.09872125325657771e-02,0.4138558432459831
2,27,7.09869683221871633e-02,0.5894854301586747
3,34,7.09869683221871633e-02,0.7548582246527076
20,161,7.09765268785779724e-02,3.6161458836868405
40,304,6.95730052571408714e-02,6.506528199650347
60,465,6.80748316783459650e-02,9.648884433321655
80,625,4.72878810652943501e-02,12.5995529377833
100,799,3.72815182187683156e-02,15.958458269946277
120,982,2.46879245920277116e-02,19.568044860847294
140,1182,1.85017183381550945e-02,22.923118392005563
160,1382,1.64515051180674707e-02,26.38978997245431
180,1582,1.53606133196951579e-02,29.555835906416178
200,1782,1.49024939223894003e-02,32.930204294621944
220,1982,1.46894421918922144e-02,36.36430329922587
240,2182,1.46465676996186071e-02,39.6182459378615
260,2382,1.46188984209552168e-02,43.01196538005024
280,2582,1.46071188934278288e-02,46.37882534228265
300,2782,1.45999623538694747e-02,49.693691183812916
320,2982,1.45808687579864742e-02,52.87388120405376
340,3182,1.44901499297813482e-02,56.07989603281021
360,3382,1.40915231418088302e-02,59.29328047763556
380,3582,1.28290734121333395e-02,62.64848116505891
400,3782,1.18788441873251011e-02,66.15125224459916
420,3982,9.68259994679553614e-03,69.1647388022393
440,4182,8.68767712316309559e-03,72.65811124909669
460,4382,8.17157125963223138e-03,76.26027482002974
480,4582,7.54932771560728588e-03,79.5503865769133
500,4782,7.37372776176951385e-03,82.95669276639819
520,4982,7.31087460636262003e-03,86.11629147455096
540,5182,7.30461267802905503e-03,89.91664857510477
560,5382,7.30300110510659090e-03,92.96708811633289
580,5582,7.30240431998392930e-03,96.11631093546748
600,5782,7.30238919750676990e-03,99.30229872558266
620,5982,7.30238495680354555e-03,102.65974514000118
640,6182,7.30238371175010934e-03,105.52774204872549
660,6382,7.30238371175010934e-03,108.84886193834245
680,6582,7.30238371175010934e-03,111.92456958442926
700,6782,7.30238345921247964e-03,114.848274522461
720,6982,7.30238297394917961e-03,117.76078938972205
740,7182,7.30238297394917961e-03,120.9142846968025
760,7382,7.30238297394917961e-03,124.43105279654264
780,7582,7.30238297394917961e-03,127.69567666109651
800,7782,7.30238297394917961e-03,131.1977625535801
820,7982,7.30238297394917961e-03,134.1253486564383
840,8182,7.30238297394917961e-03,137.36882830318063
860,8382,7.30238297394917961e-03,140.3145793331787
880,8582,7.30238297394917961e-03,143.47168222628534
900,8782,7.30238297394917961e-03,146.65520201809704
916,8932,7.30238297394917961e-03,149.0815868722275
