"Iter.","Eval.","Best","Time m:s"
0,4,1.71857695949785949e-01,0.2101938184350729
1,11,9.23382485358465871e-02,0.39058900997042656
2,19,7.25193039526334099e-02,0.5194432884454727
3,27,7.22193779393835722e-02,0.6972684245556593
20,154,7.10410299956121816e-02,3.24586833268404
40,328,6.81172595858788033e-02,6.435557018965483
60,495,4.75847635985236425e-02,9.509831704199314
80,665,3.75506580719197486e-02,12.674585275352001
100,845,3.44489690607120841e-02,16.134084526449442
120,1018,3.10475632281813456e-02,19.436450416222215
140,1211,2.84536631417308637e-02,22.603302784264088
160,1382,2.82977314360968145e-02,25.712935131043196
180,1549,2.81848029371482081e-02,28.867141406983137
200,1725,2.80835572843140813e-02,32.16175547800958
220,1925,2.80339224345947484e-02,35.63207899965346
240,2125,2.80271986723773930e-02,38.85655472613871
260,2325,2.80156341059801840e-02,42.03292456083
280,2525,2.79566634639038247e-02,45.21309393271804
300,2725,2.71918639831341125e-02,48.42356362193823
320,2925,2.02696791051648825e-02,51.65951365791261
340,3125,1.76077529699539478e-02,54.96580192446709
360,3325,1.53206151222305062e-02,58.11676564626396
380,3525,1.18605156471910337e-02,61.29309750907123
400,3725,9.64308689659779117e-03,64.75645168311894
420,3925,8.19986934377243092e-03,68.10789515450597
440,4125,6.85192227715918610e-03,71.36291612870991
460,4325,6.14882346192486759e-03,74.64802601002157
480,4525,6.06095301967502550e-03,77.87125072814524
500,4725,5.92862412431940673e-03,81.03738183528185
520,4925,5.87659265425855872e-03,84.21480563282967
540,5125,5.85240023522121990e-03,87.9242806211114
560,5325,5.84500100744402267e-03,91.27901966869831
580,5525,5.84424412932380705e-03,94.6154334563762
600,5725,5.84422630020183052e-03,97.87386335246265
620,5925,5.84422434595529595e-03,101.12625109963119
640,6125,5.84422427149877861e-03,104.46235302649438
660,6325,5.84422426172058213e-03,107.65939812734723
680,6525,5.84422425727330452e-03,110.89193687401712
700,6725,5.84422420341335243e-03,114.18189588747919
720,6925,5.84422420341335243e-03,117.35364238545299
740,7125,5.84422420341335243e-03,120.6545592546463
760,7325,5.84422420341335243e-03,124.29002109356225
780,7525,5.84422420341335243e-03,127.69875208288431
800,7725,5.84422420341335243e-03,130.96373798698187
820,7925,5.84422420341335243e-03,134.33717113733292
840,8125,5.84422420341335243e-03,137.72406064532697
860,8325,5.84422420341335243e-03,141.01305072568357
880,8525,5.84422420341335243e-03,144.36920182034373
883,8545,5.84422420341335243e-03,144.70901806280017
