"Iter.","Eval.","Best","Time m:s"
0,10,1.05314038890491679e-01,1.1470967438071966
1,20,1.02760964865997464e-01,1.8832842502743006
2,30,1.02760964865997464e-01,2.6041527837514877
3,40,1.01982206862242047e-01,3.27969579026103
20,210,9.91684032201532173e-02,14.238126483745873
40,410,9.86010464769666167e-02,27.20885616261512
60,610,9.79798378617266486e-02,40.114879259839654
80,810,9.44442422224746891e-02,53.05011922121048
100,1010,8.86120786865857712e-02,65.74401489831507
120,1208,8.40025907809865136e-02,78.75530878826976
140,1408,8.33671464115567085e-02,92.12368474993855
160,1608,8.21961058801278649e-02,105.3811011640355
180,1808,8.05607024093920460e-02,118.38353515323251
200,2008,8.03757905499018765e-02,131.40336651727557
220,2208,8.02079474168088252e-02,144.69926394615322
240,2408,8.01929265836667793e-02,157.9519372433424
260,2608,8.01901081985623987e-02,171.09346679318696
280,2808,8.01896933406174434e-02,184.46893663331866
300,3008,8.01896115812424787e-02,198.00009677186608
320,3208,8.01896085162459721e-02,211.78303763177246
340,3408,8.01896081320516291e-02,225.11687032692134
360,3608,8.01896081136433403e-02,238.41766705643386
380,3808,8.01896081127774496e-02,251.71771512925625
400,4008,8.01896081127308341e-02,265.1281322138384
420,4208,8.01896081127297655e-02,278.5235951691866
440,4408,8.01896081127297100e-02,291.6079352032393
460,4608,8.01896081127297100e-02,305.18611732684076
480,4808,8.01896081127297100e-02,318.6483012139797
500,5008,8.01896081127297100e-02,332.4984582811594
520,5208,8.01896081127297100e-02,346.2427536146715
534,5338,8.01896081127297100e-02,354.772806241177
