"Iter.","Eval.","Best","Time m:s"
0,10,5.42646516325584738e+00,1.6345367450267076
1,20,4.23117480879608188e+00,3.732073150575161
2,27,2.92999866199581627e+00,5.26909938082099
3,33,1.98376145193181208e+00,6.809530483558774
20,149,1.78549206885624101e+00,33.34925137273967
40,272,1.25928107124399902e+00,60.77345916442573
60,413,1.22006828922070842e+00,90.30565330199897
80,542,1.18492225942494267e+00,119.69068666175008
100,671,1.15920997178272467e+00,148.2144225910306
120,798,9.52739331642451170e-01,177.79101258702576
140,914,2.52928917451668289e-01,208.69459895789623
160,1046,2.34562215606669566e-01,243.77770413272083
180,1223,2.31586216477457196e-01,282.97937561385334
200,1416,2.31435839849289421e-01,317.09546440653503
220,1615,2.31331836972935911e-01,354.1839556209743
240,1815,2.30358846933698569e-01,392.4659327957779
260,1997,2.23422187478778178e-01,426.269305691123
280,2164,2.07647397983241777e-01,457.80163290537894
300,2324,1.87151228480438470e-01,490.5188283827156
320,2495,1.56789161094058382e-01,512.7915458418429
340,2676,1.53883204101465304e-01,534.7287211734802
360,2858,1.45010694714748478e-01,557.5523557700217
380,3035,9.23432291124968718e-02,579.8450669553131
400,3222,6.92031362132296546e-02,602.6123424489051
420,3416,5.92989029965534722e-02,624.9064798373729
440,3616,5.61883365032040671e-02,650.6093607228249
460,3816,5.53911472223913987e-02,676.9364223275334
480,4016,5.31465443779818580e-02,703.2575228326023
500,4216,5.07981699533295514e-02,728.1214131955057
520,4416,5.01299135007695837e-02,751.6539121363312
540,4616,5.00814882686648616e-02,776.7743259742856
560,4816,5.00773085728877659e-02,799.8834161628038
580,5016,5.00765800460560781e-02,824.8685208670795
600,5216,5.00765537208490985e-02,848.7528992649168
620,5416,5.00765369117959352e-02,875.0336958300322
640,5616,5.00764935377323236e-02,899.4332214184105
660,5816,5.00764069615516408e-02,926.4165021684021
680,6016,5.00763037260342492e-02,954.1700495649129
700,6216,5.00760810406249562e-02,978.1092485561967
720,6416,5.00758732090925765e-02,1005.0348596423864
740,6616,5.00755527239976489e-02,1029.8744540344924
760,6816,5.00752118791165865e-02,1051.229426894337
780,7016,5.00749754197827787e-02,1073.4509328324348
800,7216,5.00744797704101713e-02,1094.9320127777755
820,7416,5.00735869570307843e-02,1116.2848723959178
840,7616,5.00729107009959401e-02,1137.4297311473638
860,7816,5.00715576602620352e-02,1158.5912188794464
880,8016,5.00697281314253506e-02,1179.9058984722942
900,8216,5.00661388241654612e-02,1201.9595287106931
920,8416,5.00621111491767051e-02,1224.3430880866945
940,8616,5.00516858596112210e-02,1244.2576207108796
960,8816,5.00004994786345316e-02,1266.6394043192267
980,9016,4.98970706178499257e-02,1288.1208791788667
1000,9216,4.54968251650973016e-02,1309.976607101038
1020,9416,4.38517613827934874e-02,1331.2978726122528
1040,9616,4.33722789420661753e-02,1354.0002930704504
1060,9816,4.17456704528595957e-02,1376.6818897482008
1080,10016,4.03442954159992026e-02,1398.3586342725903
1100,10216,3.97323181404545256e-02,1421.0089687462896
1120,10416,3.94670721460529395e-02,1443.124174958095
1140,10616,3.94437362049393780e-02,1466.9656924195588
1160,10816,3.94435324866390380e-02,1491.4447508808225
1180,11016,3.94435217120520792e-02,1515.9629668705165
1200,11216,3.94435209609477824e-02,1539.2643644809723
1220,11416,3.94435209517755986e-02,1563.6082577016205
1240,11616,3.94435209511218091e-02,1586.7880549654365
1260,11816,3.94435209510991258e-02,1609.1448685228825
1280,12016,3.94435209510985013e-02,1633.0109598636627
1300,12216,3.94435209510984666e-02,1655.629510710016
1320,12416,3.94435209510984666e-02,1679.1769316773862
1340,12616,3.94435209510984666e-02,1701.1654529105872
1360,12816,3.94435209510984597e-02,1724.7357143945992
1380,13016,3.94435209510984597e-02,1747.1818676237017
1398,13186,3.94435209510984597e-02,1768.1870640665293
