"Iter.","Eval.","Best","Time m:s"
0,8,1.76602344372134912e+00,1.6650545299053192
1,18,1.75206569186812677e+00,2.8112043030560017
2,28,1.74230133664516051e+00,3.8501424603164196
3,37,1.73500445512446122e+00,4.8489517122507095
20,153,1.16538496910850986e+00,20.205827955156565
40,232,8.87733220982907634e-01,35.39369839057326
60,341,4.59511078115128369e-01,51.220786560326815
80,434,4.33956322151040297e-01,66.52296672575176
100,555,4.23651712715119422e-01,83.8479750175029
120,692,3.92879104312566618e-01,101.98204376176
140,798,3.05875114439006390e-01,117.76658299937844
160,903,2.86604372992354695e-01,133.37464013323188
180,1025,2.68062807750233612e-01,148.87436141632497
200,1123,2.59235209155123159e-01,164.05970504134893
220,1239,2.51699570127104644e-01,179.49082479067147
240,1347,2.47120242074776897e-01,196.25907148979604
260,1450,2.46859972233985980e-01,212.90081788226962
280,1564,2.46717831011865951e-01,229.79980957694352
300,1684,2.46560442807341518e-01,247.22602725587785
320,1799,2.46555109860241206e-01,264.6486167572439
340,1922,2.46543946650333912e-01,282.0092337001115
360,2040,2.46510759842852034e-01,298.4313089456409
380,2148,2.46501346405394478e-01,315.06774339824915
400,2260,2.46465997655752611e-01,330.9991628769785
420,2370,2.46414768204437529e-01,347.5970812551677
440,2494,2.46332009339128161e-01,364.42429403960705
460,2595,2.46297609046606469e-01,380.8636156767607
480,2715,2.46216877491809039e-01,397.23688515648246
500,2841,2.45875288263526781e-01,413.5204893350601
520,2985,2.44273397407274218e-01,433.06781671755016
540,3140,2.28927721845169602e-01,450.7764183059335
560,3285,2.28823377389943683e-01,469.7888691741973
580,3422,2.28672662118707792e-01,488.0529436580837
600,3547,2.28558384327458564e-01,505.47245010361075
620,3680,2.28524472234236220e-01,523.259553687647
640,3819,2.28370123080421789e-01,541.2494116481394
660,3981,2.25398536345586764e-01,560.5951500628144
680,4168,2.16022877682956638e-01,582.195381488651
700,4349,2.04258825818312090e-01,602.6993711553514
720,4528,2.02500057535692557e-01,623.0192906409502
740,4718,2.00176207348167157e-01,644.777899865061
760,4851,1.98394150785886236e-01,663.2703530788422
780,5016,1.97187728304957594e-01,683.8764848317951
800,5197,1.95268279765714231e-01,704.7361870612949
820,5357,1.92182794011561575e-01,724.402848655358
840,5555,1.89986670935956059e-01,746.6963136140257
860,5753,1.89840212070566006e-01,768.464376874268
880,5945,1.89747296823355560e-01,790.1287439595908
900,6117,1.89703422103059405e-01,811.0267624836415
920,6282,1.89584105052728547e-01,832.6081644091755
940,6478,1.89471984337002214e-01,855.7975589055568
960,6675,1.71684785078417695e-01,879.2552316375077
980,6874,1.13446508896177203e-01,901.7330316007137
1000,7053,8.27136565771967869e-02,922.7916013151407
1020,7248,6.86264294759643678e-02,944.7236445751041
1040,7437,4.67470746933378728e-02,966.8056536763906
1060,7636,4.32366968702625545e-02,989.8834805171937
1080,7836,4.26812170582924477e-02,1012.9163178093731
1100,8036,4.25392692423144647e-02,1036.3638211227953
1120,8236,4.21420111154719723e-02,1059.4567641019821
1140,8436,4.04191426520094793e-02,1081.6041710302234
1160,8636,3.96400531576576592e-02,1105.0617865025997
1180,8836,3.94948376849181063e-02,1128.402273381129
1200,9036,3.94466600178371291e-02,1151.8624982591718
1220,9236,3.94436456395452981e-02,1175.3944885972887
1240,9436,3.94435259628843488e-02,1198.9379289913923
1260,9636,3.94435214339247386e-02,1220.9677656497806
1280,9836,3.94435209835644965e-02,1243.2214527521282
1300,10036,3.94435209532766062e-02,1262.5770242065191
1320,10236,3.94435209512952328e-02,1284.1625210605562
1340,10436,3.94435209511054610e-02,1308.5978583488613
1360,10636,3.94435209510985152e-02,1334.674396796152
1380,10836,3.94435209510984736e-02,1355.2938557323068
1400,11036,3.94435209510984666e-02,1376.4313551392406
1420,11236,3.94435209510984666e-02,1396.8842113949358
1440,11436,3.94435209510984666e-02,1413.7242355309427
1460,11636,3.94435209510984666e-02,1431.6166439149529
1480,11836,3.94435209510984597e-02,1450.1390848234296
1484,11866,3.94435209510984597e-02,1453.0104994997382
