"Iter.","Eval.","Best","Time m:s"
0,10,3.00847231950894445e+00,4.432215612381697
1,20,2.68638057680755971e+00,8.872160229831934
2,30,2.34413101054458473e+00,12.690596209838986
3,40,2.04432716201211129e+00,15.779738917946815
20,179,1.59444317304295202e+00,70.99918521568179
40,332,1.59407042986490022e+00,132.25663522444665
60,514,1.59404870595441239e+00,191.86217139102519
80,702,1.59250581041649353e+00,256.2296382840723
100,891,1.54330163666581943e+00,342.2114299554378
120,1082,1.50435055954345742e+00,422.09225323982537
140,1282,1.47915055897662073e+00,496.96476261876523
160,1480,1.46701453720603547e+00,569.2915112208575
180,1649,1.46512745798921196e+00,630.6229374762625
200,1836,1.45491990499719259e+00,701.5562166906893
220,2010,1.27882646846338655e+00,768.5380857698619
240,2210,1.22970755079081884e+00,838.4168901350349
260,2396,1.07224670519615262e+00,899.3440101370215
280,2588,1.04630053261356970e+00,957.3891740478575
300,2779,1.01682634954213480e+00,1012.3667196873575
320,2976,1.01682634954213480e+00,1064.0877644754946
340,3176,1.01682634954213480e+00,1110.3434590920806
360,3376,1.01682634954213480e+00,1156.8818432744592
380,3576,1.01682634954213480e+00,1202.1639807913452
400,3776,1.01682634954213480e+00,1243.007247094065
420,3976,1.01682634954213480e+00,1285.8894712720066
440,4176,1.01682634954213480e+00,1330.8397915400565
460,4376,1.01682634954213480e+00,1378.9900504443794
480,4576,1.01682634954213480e+00,1426.6060215923935
492,4686,1.01682634954213480e+00,1454.473193043843
