"Iter.","Eval.","Best","Time m:s"
0,3,7.81813568331553199e+01,1.791843794286251
1,8,4.31934832616552598e+01,4.28563766181469
2,13,4.24650174858633207e+01,6.0698896292597055
3,20,3.81222781361809808e+01,8.648771660402417
20,160,1.60676804211293511e+00,79.17984851822257
40,330,1.52882638586738295e+00,169.36436296254396
60,513,1.52133400222413662e+00,244.58910634554923
80,708,1.33008517344636923e+00,350.25165813043714
100,884,1.22878589961076568e+00,524.2599071413279
120,1074,1.12244421698061125e+00,736.0631246548146
140,1274,1.12244421698061125e+00,977.2645348906517
160,1474,1.08266939271660068e+00,1248.030798042193
180,1672,1.06481316669984372e+00,1461.4404010344297
200,1871,1.05342576455309267e+00,1662.6014161165804
220,2071,1.03690788938522616e+00,1878.7722111847252
240,2271,1.02397364823929982e+00,2090.4335361067206
260,2471,1.02350466703228671e+00,2286.619477989152
280,2671,1.02069219928237143e+00,2473.603374712169
300,2871,1.01974556547095818e+00,2664.3863459713757
320,3071,1.01968288645836536e+00,2842.8642071411014
340,3271,1.01960199735201984e+00,3016.351712016389
360,3471,1.01954099815778010e+00,3183.577648740262
380,3671,1.01948615675098830e+00,3336.8505550082773
400,3871,1.01933151007794276e+00,3490.001728478819
420,4071,1.01912203501153087e+00,3632.2432615626603
440,4271,1.01905187005404274e+00,3786.651777951047
460,4471,1.01878225298408465e+00,3957.7836967427284
480,4671,1.01861780360984144e+00,4142.1740013659
500,4871,1.01856518475535718e+00,4322.679240709171
520,5071,1.01845666334216478e+00,4502.334536543116
540,5271,1.01838253340710239e+00,4670.603275835514
560,5471,1.01820512620967341e+00,4841.956000301987
580,5671,9.70374960074306125e-01,5012.626903453842
600,5871,8.89646167795629439e-01,5281.691073343158
620,6071,8.02464194143608922e-01,5548.803680401295
640,6234,7.77384366185707831e-01,5747.982695758343
660,6405,7.66969091758742505e-01,5908.064762685448
680,6583,7.52385006364491904e-01,6074.44951665774
700,6773,7.44481804804927649e-01,6240.684235550463
720,6941,7.36138214286850667e-01,6395.6917589548975
740,7135,7.30925146744728860e-01,6558.530133120716
760,7335,7.13817772808233886e-01,6716.5400654785335
780,7535,7.12285163634083562e-01,6868.962775282562
800,7735,7.10340838251529827e-01,7028.887874536216
820,7935,7.07869515224256229e-01,7192.538334213197
840,8135,7.07317649128623382e-01,7356.63512188755
860,8335,7.06934073396424334e-01,7523.191939886659
880,8535,7.06763899284718833e-01,7687.7034090310335
900,8735,7.06508266483496739e-01,7848.689006397501
920,8935,7.06331893264942834e-01,8002.745236676186
940,9135,7.06259460400054606e-01,8163.276584291831
960,9335,7.06219914015798977e-01,8335.940257567912
980,9535,7.05817959190538691e-01,8507.99029889144
1000,9735,7.04576798748966393e-01,8675.429648064077
