"Iter.","Eval.","Best","Time m:s"
0,7,1.36125237039399281e+01,5.171139772981405
1,17,9.44575858610572539e+00,9.284915458410978
2,25,8.17738801902777901e+00,13.192248418927193
3,34,8.17738801902777901e+00,16.747517554089427
20,161,8.59823507985365998e-01,77.50902583822608
40,331,4.40195354455434840e-01,155.1145959701389
60,531,2.09879400545662537e-01,221.9592346008867
80,731,1.72084912431927389e-01,295.86643706448376
100,931,1.47351181047148033e-01,365.553289135918
120,1131,6.05199001335146730e-02,436.23359256610274
140,1331,3.02229486304653183e-02,506.6089066155255
160,1531,2.03721180437386323e-02,576.9946061652154
180,1731,1.53934322874277295e-02,647.61231068708
200,1931,1.49314116167611893e-02,716.5512900073081
220,2131,1.49137290580421793e-02,784.1105607878417
240,2331,1.49128638021198950e-02,852.7486685160547
260,2531,1.49128241603149192e-02,918.5442519504577
280,2731,1.49128236707708368e-02,980.318397289142
300,2931,1.49128236537261830e-02,1046.5302071701735
320,3131,1.49128236517769401e-02,1110.8864664025605
340,3331,1.49128236517769401e-02,1176.1964130681008
360,3531,1.49128236517769401e-02,1241.6260176338255
380,3731,1.49128236517769401e-02,1305.0123951248825
400,3931,1.49128236517769401e-02,1367.5390931479633
420,4131,1.49128236516432918e-02,1429.8876838702708
440,4331,1.49128236516432918e-02,1492.1431333757937
460,4531,1.49128236516432918e-02,1554.9068825803697
479,4711,1.49128236516432918e-02,1612.2883800528944
