"Iter.","Eval.","Best","Time m:s"
0,8,1.57986992786765912e+00,8.683430021628737
1,16,1.01401445945558111e+00,13.37393293902278
2,26,9.53658435916003078e-01,18.30321465060115
3,31,9.53658435916003078e-01,23.354032630100846
20,201,7.31559966123315752e-01,116.46186957508326
40,391,5.04729636168088858e-01,227.32876860164106
60,572,4.76177517706547371e-01,327.7343803048134
80,772,4.74338982386252273e-01,442.59011851996183
100,971,4.73151705693320435e-01,562.511857861653
120,1159,4.73038273042310942e-01,676.752775285393
140,1324,4.65679151368561750e-01,787.4049036260694
160,1513,4.55933853809453615e-01,922.4079466797411
180,1699,4.27039283520792123e-01,1013.4530035890639
200,1892,3.71357436197655155e-01,1103.7944452967495
220,2092,3.49272500480292292e-01,1198.9563974104822
240,2292,3.25697171045758238e-01,1287.7076752427965
260,2492,3.02375187753501640e-01,1390.4635987319052
280,2692,2.84710774431026659e-01,1497.2049157638103
300,2892,1.70958555778334576e-01,1608.692335722968
320,3092,1.63600480232461903e-01,1719.842119405046
340,3292,1.60714260919243984e-01,1826.2208390720189
360,3492,1.58559697769236285e-01,1939.2784395311028
380,3692,1.58414953753271665e-01,2053.715320153162
400,3892,1.58400612089031834e-01,2165.474886363372
420,4092,1.58398403303409568e-01,2272.054543759674
440,4292,1.58398251421160430e-01,2375.885790126398
460,4492,1.58398247997676933e-01,2481.3517422527075
480,4692,1.58398247484440757e-01,2585.526316665113
500,4892,1.58398247455425911e-01,2692.511223550886
520,5092,1.58398247449090118e-01,2792.70315980725
540,5292,1.58398247449090118e-01,2890.653917159885
560,5492,1.58398247449090118e-01,2982.1168372668326
580,5692,1.58398247449090118e-01,3073.2287991736084
600,5892,1.58398247449090118e-01,3177.8041356876493
620,6092,1.58398247449090118e-01,3275.399262269959
640,6292,1.58398247447886775e-01,3374.300905359909
660,6492,1.58398247445822676e-01,3479.809161514044
680,6692,1.58398247445822676e-01,3585.3740967344493
686,6742,1.58398247445822676e-01,3608.842365451157
