"Iter.","Eval.","Best","Time m:s"
0,5,2.34665534332528864e+02,7.860800080001354
1,12,2.34665534332528864e+02,25.93949587829411
2,18,2.08903985148709268e+02,37.16995791718364
3,21,1.40023716211511186e+02,41.296868892386556
20,123,1.63404837348131227e+00,312.025220554322
40,290,1.60132009425269195e+00,500.4257918391377
60,482,1.47170479600297055e+00,620.6171875856817
80,681,1.38120106514530305e+00,738.5723369158804
100,881,1.37496155386195951e+00,844.7578183803707
120,1081,1.36913350590697358e+00,936.6168519817293
140,1281,1.35204442330147034e+00,1030.5679719354957
160,1457,1.34338394774174663e+00,1114.6137736029923
180,1622,1.34119464593012028e+00,1194.2588783204556
200,1768,1.33170241244833920e+00,1269.919147670269
220,1925,1.31925969297331891e+00,1342.1510815024376
240,2073,1.31222528743233635e+00,1407.2149356752634
260,2218,1.30764090108807807e+00,1468.3482673224062
280,2373,1.30336288305711356e+00,1527.4828629214317
300,2514,1.30084905381935956e+00,1584.7996396590024
320,2664,1.29496162667132997e+00,1646.8133958857507
340,2830,1.28860753503185776e+00,1714.2737140450627
360,2994,1.28086541950708610e+00,1783.1031157132238
380,3153,1.27654096295976816e+00,1850.9763185679913
400,3323,1.27153055274493121e+00,1920.8497578632087
420,3518,1.26754704294494891e+00,1998.1851287968457
440,3700,1.26448796568314181e+00,2074.9865046646446
460,3888,1.26353982940614684e+00,2152.343364501372
480,4088,1.26321782083593792e+00,2231.736257614568
500,4277,1.26274141092579373e+00,2309.859887065366
520,4453,1.26260664638099551e+00,2386.113828608766
540,4625,1.26258086023700034e+00,2460.3580971416086
560,4784,1.26256688352507074e+00,2533.052866147831
580,4944,1.26255734800317598e+00,2608.7055133935064
600,5101,1.26255644590507066e+00,2693.070939462632
620,5264,1.26255535723422119e+00,2790.190689396113
640,5456,1.26255534495990784e+00,2888.6306517180055
660,5649,1.26255505730937401e+00,2996.9304038099945
680,5849,1.26255490838921891e+00,3109.6398042738438
700,6049,1.26255490838921891e+00,3226.5768825523555
720,6249,1.26255490838921891e+00,3343.6524344161153
740,6448,1.26255490838921891e+00,3454.8099671937525
760,6643,1.26255490838921891e+00,3561.2199770845473
780,6821,1.26255490838921891e+00,3666.2082061059773
800,7014,1.26255490838921891e+00,3779.794983042404
820,7214,1.26255490838921891e+00,3878.0606078151613
840,7414,1.26255490838921891e+00,3985.5408409480006
860,7609,1.26255490838921891e+00,4098.448926083744
869,7684,1.26255490838921891e+00,4146.126564854756
