"Iter.","Eval.","Best","Time m:s"
0,9,1.92676556276787742e+04,0.07726560799710569
1,19,1.51647024212051401e+04,0.08651698699759436
2,29,1.28026622086760326e+04,0.09813348799798405
3,35,9.89419824045484165e+03,0.10695791499892948
20,123,8.61466256785029327e+03,0.2294362149987137
40,235,8.61466256785029327e+03,0.3551469529993483
60,384,7.63731946914656965e+03,0.4764159779988404
80,517,5.46766814170197267e+03,0.5880961629991361
100,626,2.06821373269984042e+03,0.7033625039985054
120,749,8.02293003310539120e+02,0.8218645699998888
140,859,2.36395692016222583e+01,0.925005812998279
160,972,1.97128115623762645e+00,1.0381313359976048
180,1103,1.48032376614754169e+00,1.1684315389975382
200,1235,1.29497336075708480e+00,1.287107798998477
220,1390,1.28121642076257225e+00,1.4078237439971417
240,1533,1.26288832253236283e+00,1.530425828997977
260,1662,1.23531943155588553e+00,1.6453794949993608
280,1789,1.17539096295136103e+00,1.8029047929994704
300,1916,1.16455662954269279e+00,1.9391158309990715
320,2042,1.15644260130449927e+00,2.2199783439973544
340,2153,1.15146689649972034e+00,2.4286805279989494
360,2276,1.14889855593997403e+00,2.545213867997518
380,2385,1.14686336802608024e+00,2.6624848379979085
400,2510,1.12917609448039480e+00,2.793167451996851
420,2654,8.29387722396497273e-01,2.921594326999184
440,2795,7.53907538908834440e-01,3.055036370999005
460,2978,7.38587539290527229e-01,3.20109216599667
480,3149,7.30770771533412078e-01,3.3562444199997117
500,3311,7.15076467170344343e-01,3.4793094669985294
520,3473,6.24297402024519110e-01,3.619602869999653
540,3669,4.25055234632696732e-01,3.8008943299973907
560,3869,4.13564318897999217e-01,3.9679836129980686
580,4069,3.98168052919701698e-01,4.194523403999483
600,4265,2.62199619939151085e-01,4.376501751998148
620,4464,2.09186155058769696e-01,4.518847780997021
640,4664,1.36783871486347991e-01,4.723779384999943
660,4864,1.31305939855039966e-01,4.854394483998476
680,5064,1.30939696309457732e-01,4.99749983899892
700,5264,1.30935772351215396e-01,5.1348795289995905
720,5464,1.30935550576955884e-01,5.267463678999775
740,5664,1.30935539004762708e-01,5.463997897997615
760,5864,1.30935538757850412e-01,5.626519428999018
780,6064,1.30935538747689872e-01,5.837403528999857
800,6264,1.30935538747605745e-01,6.017279495998082
820,6464,1.30935538747600277e-01,6.233558852996794
840,6664,1.30935538747599500e-01,6.385786274997372
860,6864,1.30935538747599473e-01,6.529530807998526
880,7064,1.30935538747599473e-01,6.6792703549981525
900,7264,1.30935538747599473e-01,6.8271668659981515
920,7464,1.30935538747599473e-01,6.96426651299771
940,7664,1.30935538747599473e-01,7.145092995997402
952,7774,1.30935538747599473e-01,7.549773262999224
