"Iter.","Eval.","Best","Time m:s"
0,10,2.34084818774072856e+00,0.20210412999949767
1,19,2.33098135665110506e+00,0.24998053600211279
2,29,2.33098135665110506e+00,0.3190194429989788
3,35,2.32778165722681685e+00,0.3556873480010836
20,177,1.80939060050659606e+00,0.9559874379992834
40,364,1.44355657032967422e+00,1.632173767000495
60,523,9.23499405638832371e-01,2.152296109001327
80,722,9.08402872268065487e-01,2.70618329500212
100,921,8.44804471995019068e-01,3.3229640499994275
120,1120,8.34888278740252954e-01,3.847618332998536
140,1320,8.22630646910680441e-01,4.250668556000164
160,1520,7.91920387395134706e-01,4.539307626000664
180,1709,7.34245650282420614e-01,4.840322854000988
200,1907,7.22332497184129396e-01,5.137130989001889
220,2098,7.21306584107096027e-01,5.747213987000578
240,2298,7.20999276268591283e-01,6.115480043001298
260,2498,7.19889579154300963e-01,6.387607168999239
280,2690,6.09714249802050023e-01,6.661199418998876
300,2841,5.32475521855128808e-01,6.897523752999405
320,3031,4.94824093369341078e-01,7.19313564299955
340,3229,3.03909816505747110e-01,7.573260921999463
360,3429,1.99644816182573293e-01,7.98580252100146
380,3629,1.85471992835168964e-01,8.43555640699924
400,3829,1.75096693665481445e-01,9.030465456999082
420,4029,1.73378414847615625e-01,9.754754895999213
440,4229,1.73341471799997981e-01,10.320717395999964
460,4429,1.73340173630086442e-01,10.785620327998913
480,4629,1.73340135460658795e-01,11.063872675000312
500,4829,1.73340133602249646e-01,11.372920657999202
520,5029,1.73340133575514421e-01,11.64619971600041
540,5229,1.73340133574353489e-01,11.955199559000903
560,5429,1.73340133574342192e-01,12.254870775999734
580,5629,1.73340133574342137e-01,12.56221466200077
600,5829,1.73340133574342081e-01,12.997425583002041
620,6029,1.73340133574342081e-01,13.488726070001576
640,6229,1.73340133574342081e-01,13.874068273999
660,6429,1.73340133574342053e-01,14.342752502001531
680,6629,1.73340133574342053e-01,14.653367463000905
700,6829,1.73340133574342053e-01,14.960525469999993
705,6869,1.73340133574342053e-01,15.04819866500111
