"Iter.","Eval.","Best","Time m:s"
0,8,2.00861694906592199e+01,0.07133060599880992
1,18,1.46465698572688474e+01,0.08227648499814677
2,28,4.42676064313588391e+00,0.09535409299860476
3,38,4.42676064313588391e+00,0.11731460199735011
20,156,6.20727335801093183e-01,0.24910981499851914
40,322,5.14650710103504827e-01,0.3740546209992317
60,512,5.09040738330515219e-01,0.51448750399868
80,684,5.05885025705589131e-01,0.6484940659975109
100,854,5.03945889668128144e-01,0.7896297049992427
120,1024,5.02460448076345600e-01,0.921446639997157
140,1191,4.95597281488717289e-01,1.054610409999441
160,1372,4.77263002623711297e-01,1.1930551009972987
180,1561,4.74129462619783448e-01,1.3342798689991469
200,1735,4.67573212667901972e-01,1.469910465999419
220,1932,3.71106616715813520e-01,1.6838317399997322
240,2130,3.07479371489291109e-01,2.0522936749985092
260,2330,2.91178760402310943e-01,2.2455239169976267
280,2530,2.47679225936133229e-01,2.410572646000219
300,2730,2.21120649336003061e-01,2.571618286998273
320,2930,2.19196333100593443e-01,2.7233712859997468
340,3130,2.19163649637965890e-01,2.892934145998879
360,3330,2.19161790396914802e-01,3.045896407998953
380,3530,2.19161753661680225e-01,3.1904346179981076
400,3730,2.19161753131828202e-01,3.4191667639970547
420,3930,2.19161753119658298e-01,3.578790894996928
440,4130,2.19161753119220815e-01,3.9572474229971704
460,4330,2.19161753119201691e-01,4.164613750999706
480,4530,2.19161753119200664e-01,4.321359120000125
500,4730,2.19161753119200636e-01,4.489011231999029
520,4930,2.19161753119200609e-01,4.671855626998877
540,5130,2.19161753119200609e-01,4.843574906997674
560,5330,2.19161753119200609e-01,5.095661379997182
580,5530,2.19161753119200609e-01,5.2620097500002885
600,5730,2.19161753119200609e-01,5.499523051999859
601,5730,2.19161753119200609e-01,5.500344807998772
