"Iter.","Eval.","Best","Time m:s"
0,4,1.90518679094092143e+01,0.3211119580009836
1,11,1.47798606670801060e+01,0.3763509199998225
2,20,8.15928758597297765e+00,0.45870419399943785
3,22,8.15928758597297765e+00,0.5440086500020698
20,134,4.49042171936507195e+00,1.4502643340019858
40,270,3.99767297958833367e+00,2.538686862000759
60,407,3.58094910768700814e+00,3.4068435199988016
80,536,2.32681709355317823e+00,4.155554430999473
100,676,1.20727453798232243e+00,4.815968269998848
120,812,1.18326021677340476e+00,5.460245523001504
140,983,1.16268301753005976e+00,6.120999765000306
160,1146,1.14861691942255906e+00,6.700156371000048
180,1330,1.13420477880377080e+00,7.4842469559989695
200,1495,1.12610212110708563e+00,8.193729466001969
220,1653,1.12485332502986979e+00,8.925145875000453
240,1814,1.12285138639086934e+00,9.658742260999134
260,2000,1.10753197222711020e+00,10.776879919001658
280,2194,1.02757314732827343e+00,12.582902997000929
300,2389,9.67995380400072603e-01,13.67461767200075
320,2560,8.08503000531719751e-01,14.36327686200093
340,2752,7.70734686670679237e-01,15.214628311001434
360,2951,7.41274948546245316e-01,16.13095352399978
380,3147,7.03742881355378214e-01,17.058616496000468
400,3338,4.69381060236889636e-01,18.047346417999506
420,3496,3.81096960676454710e-01,18.946485810000013
440,3675,2.73768674129622636e-01,19.9679720790009
460,3872,2.54518614528656373e-01,20.901458972999535
480,4072,2.35766793259405444e-01,22.471517013000266
500,4272,2.32313188469776583e-01,23.7409337220015
520,4472,2.32214590017344180e-01,24.90341823000199
540,4672,2.32211272083475473e-01,25.837467987999844
560,4872,2.32211225938816185e-01,26.608364397001424
580,5072,2.32211225170531194e-01,27.423376974998973
600,5272,2.32211225157631262e-01,28.377704448001168
620,5472,2.32211225157413825e-01,29.43809016800151
640,5672,2.32211225157409162e-01,30.363152593999985
660,5872,2.32211225157409024e-01,31.955541041999822
680,6072,2.32211225157408996e-01,33.2670503670015
700,6272,2.32211225157408968e-01,34.57208166300188
720,6472,2.32211225157408913e-01,35.43251524399966
740,6672,2.32211225157408913e-01,36.27364225400015
760,6872,2.32211225157408913e-01,37.22146228099882
777,7032,2.32211225157408913e-01,37.714737594000326
