"Iter.","Eval.","Best","Time m:s"
0,9,5.80768891103582519e+00,0.3954029999986233
1,19,5.44719858995585149e+00,0.4640526729999692
2,28,5.44719858995585149e+00,0.5342243729974143
3,38,5.44719858995585149e+00,0.5921864619995176
20,174,4.95491019425229418e+00,1.3596861400001217
40,302,4.42847964641329916e+00,2.2205561379996652
60,489,2.39833799954943361e+00,3.1859508089983137
80,620,1.26029472607112103e+00,3.674186923999514
100,786,1.21184106285037707e+00,4.23554359499758
120,982,1.18823195775318835e+00,4.836384055997769
140,1163,1.18067222165113850e+00,5.297904733000905
160,1311,1.17932882071870337e+00,5.699076894998143
180,1498,1.16545636412143905e+00,6.210086474999116
200,1684,1.08733376591759390e+00,6.623929056000634
220,1865,1.02688616812643496e+00,7.090079273999436
240,2033,9.79259266962063002e-01,8.011437797998951
260,2180,9.06930959730921527e-01,8.513710197999899
280,2367,7.88596098376851407e-01,8.942670280997845
300,2567,7.82525090146120927e-01,9.476338470998598
320,2738,7.75574551181692051e-01,10.181010739997873
340,2912,7.24224206536761672e-01,11.430268725998758
360,3100,6.42890604241972863e-01,12.612940605999029
380,3300,6.04174103895183112e-01,13.730167028999858
400,3500,5.94166690874225800e-01,15.051006498000788
420,3693,4.47029804359572180e-01,15.886763889997383
440,3881,3.29795598223831643e-01,17.024996362997626
460,4081,2.44565750675186599e-01,18.51387401899774
480,4281,2.29456144844859378e-01,19.475401092997345
500,4481,2.26981773134289883e-01,20.63711421900007
520,4681,2.26854098822771300e-01,22.813110764000157
540,4881,2.26850760954459663e-01,24.44632675399771
560,5081,2.26850594862841537e-01,25.7723125550001
580,5281,2.26850592334003093e-01,27.360112278998713
600,5481,2.26850592253771022e-01,28.34482865300015
620,5681,2.26850592251645611e-01,29.518295162997674
640,5881,2.26850592251586325e-01,30.305208696998307
660,6081,2.26850592251582883e-01,31.39359240900012
680,6281,2.26850592251582689e-01,32.08321735899881
700,6481,2.26850592251582661e-01,32.638227404000645
720,6681,2.26850592251582661e-01,33.7052194200005
740,6881,2.26850592251582661e-01,34.66603832299734
760,7081,2.26850592251582606e-01,35.412243381000735
780,7281,2.26850592251582606e-01,36.30650558100024
785,7321,2.26850592251582606e-01,36.60835180199865
