"Iter.","Eval.","Best","Time m:s"
0,10,2.40934329081201431e+04,0.3093833460006863
1,20,2.39515121881364430e+04,0.3185976879976806
2,29,2.35922579499810272e+04,0.32913234700026806
3,39,2.33984065909660894e+04,0.33903320399986114
20,163,1.99162560026684769e+04,0.4850795319980534
40,298,1.84196278134128988e+04,0.6126806139982364
60,436,1.31539806683133993e+04,0.7537624609976774
80,526,4.38298306235515520e+03,0.8895378649976919
100,627,1.86378396716285465e+02,1.0209085459973721
120,709,2.04079274520777920e+00,1.1465489769980195
140,783,1.45381764984840434e+00,1.2475899060009397
160,920,1.25760859686112236e+00,1.3801155750006728
180,1103,1.22792421552209374e+00,1.5229828400006227
200,1296,1.21754960157110959e+00,1.6706632889981847
220,1458,1.21126321501796919e+00,1.8055004950001603
240,1599,1.20127343359082328e+00,1.935869401000673
260,1740,1.19355898663274451e+00,2.061160725999798
280,1883,1.17864651955966515e+00,2.2787278959985997
300,2031,1.09357318847088814e+00,2.4583655040005397
320,2225,6.76488128324379878e-01,2.799140905000968
340,2415,5.47952722184181673e-01,2.961970635999023
360,2612,3.67320455794008904e-01,3.1165222870004072
380,2812,2.88051793033272496e-01,3.278690880000795
400,3012,2.78022074869743341e-01,3.4392446099991503
420,3212,2.76948867371840213e-01,3.5778234049976163
440,3412,2.76660287845264974e-01,3.7184685229985917
460,3612,2.76464469714289840e-01,3.871890384998551
480,3812,2.72874949192663474e-01,4.1110839169996325
500,4012,2.21661399048379781e-01,4.3096910969979945
520,4212,2.19216339458877807e-01,4.662762834999739
540,4412,2.19164477471325225e-01,4.864440522000223
560,4612,2.19162979526724366e-01,5.0058657829977165
580,4812,2.19161802888137025e-01,5.1469891569977335
600,5012,2.19161754010627652e-01,5.302123523000773
620,5212,2.19161753144873489e-01,5.4569964639995305
640,5412,2.19161753119579417e-01,5.599064562000422
660,5612,2.19161753119220648e-01,5.7507187129995145
680,5812,2.19161753119201552e-01,5.96738928600098
700,6012,2.19161753119200692e-01,6.205310248999012
720,6212,2.19161753119200636e-01,6.511723985997378
740,6412,2.19161753119200609e-01,6.721117283999774
760,6612,2.19161753119200553e-01,6.890383899000881
780,6812,2.19161753119200553e-01,7.040511254999728
800,7012,2.19161753119200553e-01,7.196449950999522
809,7092,2.19161753119200553e-01,7.265723304997664
