"Iter.","Eval.","Best","Time m:s"
0,5,8.48125216938689960e+02,0.071884606997628
1,10,4.06183981343267817e+02,0.08148537499801023
2,16,4.06183981343267817e+02,0.0917074609969859
3,19,4.06183981343267817e+02,0.09820889299953706
20,124,3.12882457391185881e+02,0.21436102299776394
40,243,1.25631031622176977e+02,0.331461481997394
60,357,2.40627358483876392e+01,0.4980208889974165
80,483,9.89772076581904026e-01,0.6339146430000255
100,646,8.08287394629556788e-01,0.7645151069991698
120,808,7.04321954731006561e-01,0.8878860269978759
140,981,6.90843252709072653e-01,1.0123678839991044
160,1140,6.83241103886577439e-01,1.1431042959993647
180,1304,6.78061394631933378e-01,1.272573881000426
200,1472,6.40295566313770603e-01,1.4043685229989933
220,1666,4.51268262090569916e-01,1.5377411629997368
240,1865,4.22783151101166432e-01,1.7166094149979472
260,2065,3.92167686556582185e-01,1.9599687379995885
280,2265,3.82308500598889767e-01,2.1591052650001075
300,2465,3.79932379653605212e-01,2.297521042997687
320,2665,3.76296232646508466e-01,2.437280334997922
340,2865,3.55092372830626113e-01,2.5717504450003617
360,3065,2.77398585216875104e-01,2.708884596999269
380,3265,2.62080434428894615e-01,2.839438719998725
400,3465,2.61095902543890368e-01,2.973407565998059
420,3665,2.61085130138108412e-01,3.095144357997924
440,3865,2.61085007314923234e-01,3.257296742998733
460,4065,2.61085001866946720e-01,3.5212981089971436
480,4265,2.61085001704429331e-01,3.727498691998335
500,4465,2.61085001702832775e-01,3.8594533129980846
520,4665,2.61085001702799191e-01,4.006556858999829
540,4865,2.61085001702796249e-01,4.140257552997355
560,5065,2.61085001702796193e-01,4.26846902699981
580,5265,2.61085001702796138e-01,4.4205555169974105
600,5465,2.61085001702796138e-01,4.556736757996987
620,5665,2.61085001702796138e-01,4.693164112999511
640,5865,2.61085001702796138e-01,4.829923598997993
660,6065,2.61085001702796138e-01,5.108845367998583
666,6115,2.61085001702796138e-01,5.250223589999223
