"Iter.","Eval.","Best","Time m:s"
0,10,5.27262957311184000e+00,0.07118491199798882
1,19,4.14875747012282670e+00,0.08103844599827426
2,28,3.98171294386229402e+00,0.09022548799839569
3,38,3.83091514940000177e+00,0.10069785399900866
20,166,3.41104793367975168e+00,0.2886668959981762
40,300,2.42847219637194200e+00,0.45476499700089335
60,435,1.24369343748411443e+00,0.5770414809994691
80,554,1.11828634426899876e+00,0.7017495879990747
100,719,1.02998094421499342e+00,0.834265780998976
120,907,9.59337989444160044e-01,0.9704160219989717
140,1105,9.57830722874664975e-01,1.1094329509978706
160,1279,9.56326608665626909e-01,1.2596850339978118
180,1418,9.56110358193275278e-01,1.383381219999137
200,1570,9.56046009653167883e-01,1.5079152519974741
220,1708,9.56011633016977558e-01,1.6335472760001721
240,1870,9.55718839705165912e-01,1.83299973999965
260,2059,9.45802919612067527e-01,2.132034346999717
280,2249,6.22464812712928972e-01,2.3748124269986874
300,2449,5.45296198794356091e-01,2.5158414029974665
320,2649,5.21076173658359787e-01,2.6644098129982012
340,2849,5.12969459316008791e-01,2.8157728829974076
360,3049,4.84390713394261319e-01,2.9571721339998476
380,3242,3.65824161209152510e-01,3.1021900399973674
400,3442,3.04922031162332852e-01,3.257224679000501
420,3642,2.72320378575723943e-01,3.3937166719988454
440,3842,2.62563096172926835e-01,3.5409847929986427
460,4042,2.61133017008458812e-01,3.9451230939994275
480,4242,2.61087187843596025e-01,4.137535940997623
500,4442,2.61085041351423519e-01,4.315350626999134
520,4642,2.61085008454960077e-01,4.459945432998211
540,4842,2.61085004280027122e-01,4.619169000998227
560,5042,2.61085003888140266e-01,4.765992467000615
580,5242,2.61085003883869904e-01,4.926267848000862
600,5442,2.61085003883721245e-01,5.084036422998906
620,5642,2.61085003883716693e-01,5.250003409997589
640,5842,2.61085003883716305e-01,5.41442615699998
660,6042,2.61085003883716305e-01,5.809705711999413
680,6242,2.61085003883716249e-01,5.9913485549986945
700,6442,2.61085003883716249e-01,6.2442364749986154
720,6642,2.61085003883716249e-01,6.395784714000911
740,6842,2.61085003883716249e-01,6.5576996249983495
758,7012,2.61085003883716249e-01,6.691676787999313
