"Iter.","Eval.","Best","Time m:s"
0,7,1.74244187863823868e+03,0.06804825400104164
1,13,1.61180068818480822e+03,0.07827619700037758
2,23,1.55518263880601080e+03,0.09112039899991942
3,33,1.25880934436433813e+03,0.1032367730003898
20,139,4.93888401514367217e+02,0.24275696800032165
40,269,3.94447621450110432e+02,0.36481947300126194
60,405,2.72731866664396819e+02,0.486736839000514
80,509,3.31288208742455055e+01,0.599065629998222
100,605,1.62415161657368512e+00,0.7236357359979593
120,770,5.83423605765153730e-01,0.8689018080003734
140,960,5.39793593005560624e-01,1.0044995389980613
160,1159,5.36727189432845586e-01,1.1477421849995153
180,1359,5.12240932249322656e-01,1.2855763469997328
200,1559,4.89712502947516504e-01,1.436749118998705
220,1759,4.13375191609859471e-01,1.5778416370012565
240,1959,4.04509289163617503e-01,1.781380871998408
260,2159,3.14979751800706698e-01,2.1731827959993097
280,2359,2.30110954888523289e-01,2.324880115000269
300,2559,2.27185830673136524e-01,2.467870390999451
320,2759,2.26874429743553763e-01,2.6108119640011864
340,2959,2.26852378298520230e-01,2.748066853000637
360,3159,2.26850613663680312e-01,2.893015491998085
380,3359,2.26850592734949397e-01,3.0432772599997406
400,3559,2.26850592312444033e-01,3.1849313140010054
420,3759,2.26850592310054444e-01,3.3862207169986505
440,3959,2.26850592309985222e-01,3.6104272219999984
460,4159,2.26850592309983917e-01,3.840601568997954
480,4359,2.26850592309983862e-01,4.086223655998765
500,4559,2.26850592309983806e-01,4.236119986999256
520,4759,2.26850592309983806e-01,4.389514300997689
540,4959,2.26850592309983778e-01,4.546900523000659
560,5159,2.26850592309983778e-01,4.69760831199892
580,5359,2.26850592309983778e-01,4.856547587998648
593,5479,2.26850592309983778e-01,4.945955889001198
