"f","p1","p2","p3","p4","p5","p6","p7","p8","p9"
 6.37262026585419195e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998503e-04, 1.46666666666666667e-01, 1.13934995458069552e-01
 6.71685948075927297e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998503e-04, 1.60000000000000003e-01, 1.13934995458069552e-01
 6.86118903285558579e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998503e-04, 1.73333333333333339e-01, 1.13934995458069552e-01
 8.81364190010985205e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998503e-04, 1.86666666666666675e-01, 1.13934995458069552e-01
 3.22990350076484001e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998503e-04, 2.00000000000000011e-01, 1.13934995458069552e-01
 1.31445728624517733e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 0.00000000000000000e+00, 1.13934995458069552e-01
 9.19032025586972057e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.33333333333333342e-02, 1.13934995458069552e-01
 4.49922778225036235e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.78931554961467010e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 4.00000000000000008e-02, 1.13934995458069552e-01
 2.68780998725328624e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 5.33333333333333368e-02, 1.13934995458069552e-01
 4.09868442383757303e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 6.66666666666666657e-02, 1.13934995458069552e-01
 5.16217994034696481e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 8.00000000000000017e-02, 1.13934995458069552e-01
 5.92673581580786313e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 9.33333333333333376e-02, 1.13934995458069552e-01
 6.47160753845735570e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.06666666666666674e-01, 1.13934995458069552e-01
 6.80656515043812860e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.20000000000000009e-01, 1.13934995458069552e-01
 7.52653252553867391e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.33333333333333331e-01, 1.13934995458069552e-01
 2.55449502930321026e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.46666666666666667e-01, 1.13934995458069552e-01
 1.17963457142946844e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.60000000000000003e-01, 1.13934995458069552e-01
 4.96363201566368204e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.73333333333333339e-01, 1.13934995458069552e-01
 8.55744816166910169e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 1.86666666666666675e-01, 1.13934995458069552e-01
 8.98060568181953442e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277200e-03, 2.00000000000000011e-01, 1.13934995458069552e-01
 8.16548011700235499e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 0.00000000000000000e+00, 1.13934995458069552e-01
 3.84709149496820724e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.33333333333333342e-02, 1.13934995458069552e-01
 3.54987116110290768e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 2.66666666666666684e-02, 1.13934995458069552e-01
 4.92669761479521184e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 4.00000000000000008e-02, 1.13934995458069552e-01
 5.93551849139640986e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 5.33333333333333368e-02, 1.13934995458069552e-01
 6.55878480953144383e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 6.66666666666666657e-02, 1.13934995458069552e-01
 6.74340908933732774e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 8.00000000000000017e-02, 1.13934995458069552e-01
 2.03675112350294008e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 9.33333333333333376e-02, 1.13934995458069552e-01
 9.10449513592794801e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.06666666666666674e-01, 1.13934995458069552e-01
 4.11287746179027422e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.20000000000000009e-01, 1.13934995458069552e-01
 8.29274659064256241e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.33333333333333331e-01, 1.13934995458069552e-01
 8.97129217759033395e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.46666666666666667e-01, 1.13934995458069552e-01
 9.00613262985023368e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.60000000000000003e-01, 1.13934995458069552e-01
 9.16323477631819827e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.73333333333333339e-01, 1.13934995458069552e-01
 1.04032284187561785e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 1.86666666666666675e-01, 1.13934995458069552e-01
 1.29807995000421329e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188115e-02, 2.00000000000000011e-01, 1.13934995458069552e-01
 5.64247956590781086e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 0.00000000000000000e+00, 1.13934995458069552e-01
 6.02365673886376851e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.33333333333333342e-02, 1.13934995458069552e-01
 6.50307133204135579e-01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.69967006079160132e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 4.00000000000000008e-02, 1.13934995458069552e-01
 7.15698190644455323e+00, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 5.33333333333333368e-02, 1.13934995458069552e-01
 3.34133760602243157e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 6.66666666666666657e-02, 1.13934995458069552e-01
 7.92336481783658968e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 8.00000000000000017e-02, 1.13934995458069552e-01
 9.04654308402741947e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 9.33333333333333376e-02, 1.13934995458069552e-01
 9.90331994140754830e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.06666666666666674e-01, 1.13934995458069552e-01
 1.24316673693649662e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.20000000000000009e-01, 1.13934995458069552e-01
 1.38977533344284751e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.33333333333333331e-01, 1.13934995458069552e-01
 1.41303678597224433e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.46666666666666667e-01, 1.13934995458069552e-01
 1.41479012596717240e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.60000000000000003e-01, 1.13934995458069552e-01
 1.41509975045117670e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.73333333333333339e-01, 1.13934995458069552e-01
 1.41603133394977817e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 1.86666666666666675e-01, 1.13934995458069552e-01
 1.41949950077430287e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999998945e-02, 2.00000000000000011e-01, 1.13934995458069552e-01
 7.52967102485469077e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 0.00000000000000000e+00, 1.13934995458069552e-01
 1.31751539928040565e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.33333333333333342e-02, 1.13934995458069552e-01
 8.24040225169267018e+01, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.17925638753932972e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 4.00000000000000008e-02, 1.13934995458069552e-01
 1.38144474172433121e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 5.33333333333333368e-02, 1.13934995458069552e-01
 1.44182972535396175e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 6.66666666666666657e-02, 1.13934995458069552e-01
 1.49418616179571870e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 8.00000000000000017e-02, 1.13934995458069552e-01
 1.56148892503445580e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 9.33333333333333376e-02, 1.13934995458069552e-01
 1.61327531858280935e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.06666666666666674e-01, 1.13934995458069552e-01
 1.63833022151406880e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.20000000000000009e-01, 1.13934995458069552e-01
 1.64717557545676584e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.33333333333333331e-01, 1.13934995458069552e-01
 1.64968356697972240e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.46666666666666667e-01, 1.13934995458069552e-01
 1.65027366266905517e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.60000000000000003e-01, 1.13934995458069552e-01
 1.65038849269486832e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.73333333333333339e-01, 1.13934995458069552e-01
 1.65040664380115658e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 1.86666666666666675e-01, 1.13934995458069552e-01
 1.65040892843230012e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277419e-01, 2.00000000000000011e-01, 1.13934995458069552e-01
 1.70920896198646972e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 0.00000000000000000e+00, 1.13934995458069552e-01
 1.70967729873675552e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.33333333333333342e-02, 1.13934995458069552e-01
 1.70977583405009682e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.70989020172533515e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 4.00000000000000008e-02, 1.13934995458069552e-01
 1.71027415317932423e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 5.33333333333333368e-02, 1.13934995458069552e-01
 1.71245334240053069e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 6.66666666666666657e-02, 1.13934995458069552e-01
 1.86933920455863017e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 8.00000000000000017e-02, 1.13934995458069552e-01
 2.77571225574545242e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 9.33333333333333376e-02, 1.13934995458069552e-01
 1.74002550825491312e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.06666666666666674e-01, 1.13934995458069552e-01
 1.59027762837632472e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.20000000000000009e-01, 1.13934995458069552e-01
 3.94200766015776389e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.33333333333333331e-01, 1.13934995458069552e-01
 4.11742514619006615e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.46666666666666667e-01, 1.13934995458069552e-01
 1.70126897855627107e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.60000000000000003e-01, 1.13934995458069552e-01
 1.70126888278912475e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.73333333333333339e-01, 1.13934995458069552e-01
 1.70126883984734974e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 1.86666666666666675e-01, 1.13934995458069552e-01
 1.70126888644106430e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.15443469003188204e+00, 2.00000000000000011e-01, 1.13934995458069552e-01
 1.70958448413791984e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 0.00000000000000000e+00, 1.13934995458069552e-01
 1.70959330729698308e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.33333333333333342e-02, 1.13934995458069552e-01
 1.70959812107590892e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.70960076217034981e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 4.00000000000000008e-02, 1.13934995458069552e-01
 1.70960225490114112e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 5.33333333333333368e-02, 1.13934995458069552e-01
 1.70960374111611685e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 6.66666666666666657e-02, 1.13934995458069552e-01
 1.70960592597596957e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 8.00000000000000017e-02, 1.13934995458069552e-01
 1.70963533744293898e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 9.33333333333333376e-02, 1.13934995458069552e-01
 1.70967692340537980e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.06666666666666674e-01, 1.13934995458069552e-01
 1.71226211831289305e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.20000000000000009e-01, 1.13934995458069552e-01
 1.70974880220243847e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.33333333333333331e-01, 1.13934995458069552e-01
 1.71131331491308401e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.46666666666666667e-01, 1.13934995458069552e-01
 1.70575163355026343e+04, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.60000000000000003e-01, 1.13934995458069552e-01
 1.70852659659157723e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.73333333333333339e-01, 1.13934995458069552e-01
 1.70855579774836798e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 1.86666666666666675e-01, 1.13934995458069552e-01
 1.70865008853983539e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 9.99999999999997513e+00, 2.00000000000000011e-01, 1.13934995458069552e-01
 1.70959984988902960e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 0.00000000000000000e+00, 1.13934995458069552e-01
 1.70960176121636863e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 1.33333333333333342e-02, 1.13934995458069552e-01
 1.70960280132578987e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 2.66666666666666684e-02, 1.13934995458069552e-01
 1.70960337120298163e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 4.00000000000000008e-02, 1.13934995458069552e-01
 1.70960368599831952e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 5.33333333333333368e-02, 1.13934995458069552e-01
 1.70960386129635452e+02, 2.99734648467935016e-04, 1.03038141382917198e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 4.64158883361277645e+01, 6.66666666666666657e-02, 1.13934995458069552e-01
